schema_version,run_id,created_at_utc,prediction_date,as_of_date,data_snapshot_hash,config_hash,target_mode,band,imputed_features,macro_snapshot_hash,macro_history_mode,prediction,p_down,p_flat,p_up,model,record_id,kind,horizon_days,target_date,horizon,trading_days,current_close,signal,predicted_return,predicted_close,center_close,low_close,high_close,band_coverage,vol_model,model_mae,zero_baseline_mae,mae_diff_lo,mae_diff_hi,oof_slope,actual_open,actual_close,actual_return,actual_class,direction_correct,price_error,absolute_price_error,price_ape,return_error,interval_hit,center_price_error,log_loss,brier,status,is_prospective,actual_updated_at_utc,runtime,versions_hash,raw_predicted_return,predicted_open,center_open,low_open,high_open,gap_sign_auc,gap_corr,event_flags
3,20260907T111555_7c1c873325b1,2026-09-07T11:16:02.036399+00:00,2026-09-08,2026-09-07,3839f302eb4a05d1fef7,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T111555_7c1c873325b1:price:1,price,1,2026-09-08,1거래일,1.0,1783000.0,있음,0.0092266287495905,1799451.07906052,1799451.07906052,1690209.7469493009,1908692.41117174,0.805439330543933,simple,0.0308618540756182,0.0337667922948522,-0.0040154873707978,-0.0019085109757541,1.0,1799000.0,1793000.0,0.005608524957936067,,,6451.0790605200455,6451.0790605200455,0.003597924740948157,0.0036181037916544322,1.0,6451.0790605200455,,,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0092266287495905,,,,,,,
3,20260907T111555_7c1c873325b1,2026-09-07T11:16:02.036399+00:00,2026-09-08,2026-09-07,3839f302eb4a05d1fef7,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T111555_7c1c873325b1:price:5,price,5,2026-09-14,1주일,5.0,1783000.0,없음,,,1783000.0,1536215.0196132828,2029784.9803867168,0.7494736842105263,simple,0.0759779067524648,0.0786702677599089,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0209146345323572,,,,,,,
3,20260907T111555_7c1c873325b1,2026-09-07T11:16:02.036399+00:00,2026-09-08,2026-09-07,3839f302eb4a05d1fef7,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T111555_7c1c873325b1:price:20,price,20,2026-10-08,1개월,20.0,1783000.0,있음,0.0373463490417212,1849588.540341389,1849588.540341389,1315135.6873637536,2384041.393319024,0.6801705756929638,simple,0.198281480574822,0.1999044321157107,-0.0056765245955285,0.0035471145331645,0.4204139702416208,,,,,,,,,,,,,,pending,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0888323216763171,,,,,,,
3,20260907T111555_7c1c873325b1,2026-09-07T11:16:02.036399+00:00,2026-09-08,2026-09-07,3839f302eb4a05d1fef7,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T111555_7c1c873325b1:open:1,open,1,2026-09-08,시초가,1.0,1783000.0,있음,0.0182003434747457,,,,,0.8170731707317073,,0.017652753024697,0.0232668343306176,-0.0070561258489494,-0.0042524366817064,1.0,1799000.0,1793000.0,0.008973639932697619,,,16451.212415471906,16451.212415471906,0.009144642810156702,0.00922670354204808,1.0,16451.212415471906,,,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0182003434747457,1815451.212415472,1815451.212415472,1738486.8876637626,1892415.5371671808,0.8067343489894594,0.6267964378598271,
3,20260907T191900_a34fdaabe28d,2026-09-07T19:19:09.154155+00:00,2026-09-08,2026-09-07,7d6d2a8f947026c200be,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2812292309462618,0.3358794453982742,0.382891323655464,Logistic,20260907T191900_a34fdaabe28d:direction:Logistic,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.091002976858223,0.666751757113763,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T191900_a34fdaabe28d,2026-09-07T19:19:09.154155+00:00,2026-09-08,2026-09-07,7d6d2a8f947026c200be,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2042873825018943,0.2709240367186405,0.5247885807794651,LightGBM,20260907T191900_a34fdaabe28d:direction:LightGBM,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.305916804707163,0.8486881494006429,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T191900_a34fdaabe28d,2026-09-07T19:19:09.154155+00:00,2026-09-08,2026-09-07,7d6d2a8f947026c200be,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.242758306724078,0.3034017410584574,0.4538399522174645,Mean ensemble,20260907T191900_a34fdaabe28d:direction:Mean ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.192697473592221,0.7501514320726804,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T191900_a34fdaabe28d,2026-09-07T19:19:09.154155+00:00,2026-09-08,2026-09-07,7d6d2a8f947026c200be,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.1968655805411922,0.3413296527006064,0.4618047667582013,No macro ensemble,20260907T191900_a34fdaabe28d:direction:No macro ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.0749065452126239,0.6858663258139213,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T191900_a34fdaabe28d,2026-09-07T19:19:09.154155+00:00,2026-09-08,2026-09-07,7d6d2a8f947026c200be,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2201839549288566,0.3514753730833089,0.4283406719878345,No NSI ensemble,20260907T191900_a34fdaabe28d:direction:No NSI ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.0456156325377937,0.6525408970045358,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T191900_a34fdaabe28d,2026-09-07T19:19:09.154155+00:00,2026-09-08,2026-09-07,7d6d2a8f947026c200be,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T191900_a34fdaabe28d:price:1,price,1,2026-09-08,1거래일,1.0,1783000.0,있음,0.0115055981704589,1803514.4815379288,1803514.4815379288,1694273.4494151387,1912755.5136607185,0.805439330543933,simple,0.030861852938333,0.0337667922948522,-0.0040154888407981,-0.001908510791163,1.0,1799000.0,1793000.0,0.005608524957936067,,,10514.481537928805,10514.481537928805,0.005864183791371336,0.005897073212522832,1.0,10514.481537928805,,,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0115055981704589,,,,,,,
3,20260907T191900_a34fdaabe28d,2026-09-07T19:19:09.154155+00:00,2026-09-08,2026-09-07,7d6d2a8f947026c200be,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T191900_a34fdaabe28d:price:5,price,5,2026-09-14,1주일,5.0,1783000.0,없음,,,1783000.0,1536215.2900502223,2029784.7099497768,0.7494736842105263,simple,0.0759779114824636,0.0786702677599089,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0228198767986804,,,,,,,
3,20260907T191900_a34fdaabe28d,2026-09-07T19:19:09.154155+00:00,2026-09-08,2026-09-07,7d6d2a8f947026c200be,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T191900_a34fdaabe28d:price:20,price,20,2026-10-08,1개월,20.0,1783000.0,있음,0.0378309195403746,1850452.5295404885,1850452.5295404885,1315998.4843997674,2384906.574681209,0.6801705756929638,simple,0.1982815050110051,0.1999044321157107,-0.0056765288046025,0.0035471304070514,0.4204138365980115,,,,,,,,,,,,,,pending,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0899849535079588,,,,,,,
3,20260907T191900_a34fdaabe28d,2026-09-07T19:19:09.154155+00:00,2026-09-08,2026-09-07,7d6d2a8f947026c200be,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T191900_a34fdaabe28d:open:1,open,1,2026-09-08,시초가,1.0,1783000.0,있음,0.0209198426455259,,,,,0.8170731707317073,,0.0176527532954629,0.0232668343306176,-0.007056125118078,-0.0042524358278852,1.0,1799000.0,1793000.0,0.008973639932697619,,,21300.079436972737,21300.079436972737,0.011839955217883679,0.011946202712828282,1.0,21300.079436972737,,,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0209198426455259,1820300.0794369727,1820300.0794369727,1743335.7476345657,1897264.41123938,0.8067352517414084,0.6267964192807259,
3,20260907T231836_d4ad2e6ec029,2026-09-07T23:18:46.095934+00:00,2026-09-08,2026-09-07,26b8174858a545adee65,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2869046982114884,0.3328443483444312,0.3802509534440803,Logistic,20260907T231836_d4ad2e6ec029:direction:Logistic,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.100080320666687,0.672001756986924,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T231836_d4ad2e6ec029,2026-09-07T23:18:46.095934+00:00,2026-09-08,2026-09-07,26b8174858a545adee65,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.1438753628360822,0.2735421717255006,0.5825824654384171,LightGBM,20260907T231836_d4ad2e6ec029:direction:LightGBM,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.296299476225962,0.887843425328821,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T231836_d4ad2e6ec029,2026-09-07T23:18:46.095934+00:00,2026-09-08,2026-09-07,26b8174858a545adee65,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2153900305237853,0.3031932600349659,0.4814167094412487,Mean ensemble,20260907T231836_d4ad2e6ec029:direction:Mean ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.1933848548971262,0.7636945462389755,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T231836_d4ad2e6ec029,2026-09-07T23:18:46.095934+00:00,2026-09-08,2026-09-07,26b8174858a545adee65,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2036735462684313,0.3675371471506782,0.4287893065808905,No macro ensemble,20260907T231836_d4ad2e6ec029:direction:No macro ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.0009308847554361,0.6253524431219826,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T231836_d4ad2e6ec029,2026-09-07T23:18:46.095934+00:00,2026-09-08,2026-09-07,26b8174858a545adee65,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2241579546669319,0.3575063281631058,0.4183357171699622,No NSI ensemble,20260907T231836_d4ad2e6ec029:direction:No NSI ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.0286022158491974,0.6380496792510235,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T231836_d4ad2e6ec029,2026-09-07T23:18:46.095934+00:00,2026-09-08,2026-09-07,26b8174858a545adee65,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T231836_d4ad2e6ec029:price:1,price,1,2026-09-08,1거래일,1.0,1783000.0,있음,0.0106821357358666,1802046.24801705,1802046.24801705,1692805.0149004487,1911287.481133652,0.805439330543933,simple,0.0308618522150791,0.0337667922948522,-0.004015491248478,-0.0019085110544896,1.0,1799000.0,1793000.0,0.005608524957936067,,,9046.248017050093,9046.248017050093,0.005045314008393805,0.005073610777930532,1.0,9046.248017050093,,,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0106821357358666,,,,,,,
3,20260907T231836_d4ad2e6ec029,2026-09-07T23:18:46.095934+00:00,2026-09-08,2026-09-07,26b8174858a545adee65,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T231836_d4ad2e6ec029:price:5,price,5,2026-09-14,1주일,5.0,1783000.0,없음,,,1783000.0,1536214.9050225571,2029785.094977443,0.7494736842105263,simple,0.0759779057767837,0.0786702677599089,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0214823674343697,,,,,,,
3,20260907T231836_d4ad2e6ec029,2026-09-07T23:18:46.095934+00:00,2026-09-08,2026-09-07,26b8174858a545adee65,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T231836_d4ad2e6ec029:price:20,price,20,2026-10-08,1개월,20.0,1783000.0,있음,0.0374023739762901,1849688.432799725,1849688.432799725,1315234.7879310427,2384142.0776684075,0.6801705756929638,simple,0.1982815101917557,0.1999044321157107,-0.0056765404874137,0.0035471443041209,0.4204144637721714,,,,,,,,,,,,,,pending,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0889654785915239,,,,,,,
3,20260907T231836_d4ad2e6ec029,2026-09-07T23:18:46.095934+00:00,2026-09-08,2026-09-07,26b8174858a545adee65,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T231836_d4ad2e6ec029:open:1,open,1,2026-09-08,시초가,1.0,1783000.0,있음,0.0198372472077608,,,,,0.8170731707317073,,0.0176527523053095,0.0232668343306176,-0.0070561259858121,-0.0042524369814711,1.0,1799000.0,1793000.0,0.008973639932697619,,,19369.811771437293,19369.811771437293,0.010766988199798384,0.010863607275063181,1.0,19369.811771437293,,,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0198372472077608,1818369.8117714373,1818369.8117714373,1741405.4677905515,1895334.155752323,0.8067343489894594,0.62679644911558,
3,20260908T053348_885e51d0ad68,2026-09-08T05:34:00.195464+00:00,2026-09-08,2026-09-07,20979fcf56308cb2e07e,8c8c549729608f3e580c,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,보합,0.3065108629481788,0.3995479476547572,0.293941189397064,Logistic,20260908T053348_885e51d0ad68:direction:Logistic,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,1.0,,,,,,,0.9174215018166869,0.540892999095012,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260908T053348_885e51d0ad68,2026-09-08T05:34:00.195464+00:00,2026-09-08,2026-09-07,20979fcf56308cb2e07e,8c8c549729608f3e580c,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.1937152136316526,0.2090104626223891,0.5972743237459582,LightGBM,20260908T053348_885e51d0ad68:direction:LightGBM,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.5653709678760994,1.0199266500393955,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260908T053348_885e51d0ad68,2026-09-08T05:34:00.195464+00:00,2026-09-08,2026-09-07,20979fcf56308cb2e07e,8c8c549729608f3e580c,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2501130382899157,0.3042792051385732,0.4456077565715111,Mean ensemble,20260908T053348_885e51d0ad68:direction:Mean ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.1898095611261568,0.7451502290419234,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260908T053348_885e51d0ad68,2026-09-08T05:34:00.195464+00:00,2026-09-08,2026-09-07,20979fcf56308cb2e07e,8c8c549729608f3e580c,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2226840644420306,0.3498051575358983,0.427510778022071,No macro ensemble,20260908T053348_885e51d0ad68:direction:No macro ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.0503789722641972,0.655106991048377,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260908T053348_885e51d0ad68,2026-09-08T05:34:00.195464+00:00,2026-09-08,2026-09-07,20979fcf56308cb2e07e,8c8c549729608f3e580c,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2472381398158798,0.3320659969157643,0.4206958632683558,No NSI ensemble,20260908T053348_885e51d0ad68:direction:No NSI ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.1024215439300893,0.6842475396268555,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260908T053348_885e51d0ad68,2026-09-08T05:34:00.195464+00:00,2026-09-08,2026-09-07,20979fcf56308cb2e07e,8c8c549729608f3e580c,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2560911346514636,0.2736662041459072,0.4702426612026291,No flow ensemble,20260908T053348_885e51d0ad68:direction:No flow ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.2958461482872838,0.8142716126618197,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260908T053348_885e51d0ad68,2026-09-08T05:34:00.195464+00:00,2026-09-08,2026-09-07,20979fcf56308cb2e07e,8c8c549729608f3e580c,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260908T053348_885e51d0ad68:price:1,price,1,2026-09-08,1거래일,1.0,1783000.0,있음,0.0079632537240009,1797198.4813898937,1797198.4813898937,1688435.9020205613,1905961.0607592256,0.8071278825995807,simple,0.0305860783800987,0.0334748383276541,-0.004000268917472,-0.0018956351836024,1.0,1799000.0,1793000.0,0.005608524957936067,,,4198.4813898936845,4198.4813898936845,0.002341595867202278,0.0023547287660648317,1.0,4198.4813898936845,,,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0079632537240009,,,,,,,
3,20260908T053348_885e51d0ad68,2026-09-08T05:34:00.195464+00:00,2026-09-08,2026-09-07,20979fcf56308cb2e07e,8c8c549729608f3e580c,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260908T053348_885e51d0ad68:price:5,price,5,2026-09-14,1주일,5.0,1783000.0,없음,,,1783000.0,1535023.7187052928,2030976.281294708,0.7531645569620253,simple,0.0758884577121784,0.0786260671487909,0.0,0.0,0.0,,,,,,,,,,,,,,pending,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0193241504196532,,,,,,,
3,20260908T053348_885e51d0ad68,2026-09-08T05:34:00.195464+00:00,2026-09-08,2026-09-07,20979fcf56308cb2e07e,8c8c549729608f3e580c,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260908T053348_885e51d0ad68:price:20,price,20,2026-10-08,1개월,20.0,1783000.0,없음,,,1783000.0,1260420.0554457298,2305579.9445542702,0.6645299145299145,simple,0.197422400665247,0.19916994868688,0.0,0.0,0.0,,,,,,,,,,,,,,pending,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0875590013651223,,,,,,,
3,20260908T053348_885e51d0ad68,2026-09-08T05:34:00.195464+00:00,2026-09-08,2026-09-07,20979fcf56308cb2e07e,8c8c549729608f3e580c,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260908T053348_885e51d0ad68:open:1,open,1,2026-09-08,시초가예측,1.0,1783000.0,있음,0.0168656595051288,,,,,0.8237347294938918,,0.0173243798506031,0.0230068501517672,-0.0071120985824492,-0.0043054167600579,1.0,1799000.0,1793000.0,0.008973639932697619,,,14071.470897644758,14071.470897644758,0.007821829292743056,0.007892019572431182,1.0,14071.470897644758,,,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0168656595051288,1813071.4708976448,1813071.4708976448,1736129.997662143,1890012.9441331464,0.8089702473162361,0.6310784031762777,
3,20260908T165332_babc96dc2b72,2026-09-08T16:53:42.264036+00:00,2026-09-08,2026-09-07,8bc255387a5a286bb512,15c2fee718d49a56adee,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.3302189806168967,0.3190824484551683,0.350698570927935,Logistic,20260908T165332_babc96dc2b72:direction:Logistic,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.1423057504849827,0.6956827748123668,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260908T165332_babc96dc2b72,2026-09-08T16:53:42.264036+00:00,2026-09-08,2026-09-07,8bc255387a5a286bb512,15c2fee718d49a56adee,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2029731090077742,0.2537270921245667,0.5432997988676591,LightGBM,20260908T165332_babc96dc2b72:direction:LightGBM,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.3714960300429937,0.8932960074587757,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260908T165332_babc96dc2b72,2026-09-08T16:53:42.264036+00:00,2026-09-08,2026-09-07,8bc255387a5a286bb512,15c2fee718d49a56adee,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2665960448123354,0.2864047702898675,0.446999184897797,Mean ensemble,20260908T165332_babc96dc2b72:direction:Mean ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.2503491879943165,0.7800998742739325,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260908T165332_babc96dc2b72,2026-09-08T16:53:42.264036+00:00,2026-09-08,2026-09-07,8bc255387a5a286bb512,15c2fee718d49a56adee,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2355024917138612,0.32545706153601,0.4390404467501287,No macro ensemble,20260908T165332_babc96dc2b72:direction:No macro ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.1225247414390784,0.7032261133176241,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260908T165332_babc96dc2b72,2026-09-08T16:53:42.264036+00:00,2026-09-08,2026-09-07,8bc255387a5a286bb512,15c2fee718d49a56adee,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2557062340619621,0.3058926036025945,0.4384011623354433,No NSI ensemble,20260908T165332_babc96dc2b72:direction:No NSI ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.1845212072526285,0.7393663350088036,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260908T165332_babc96dc2b72,2026-09-08T16:53:42.264036+00:00,2026-09-08,2026-09-07,8bc255387a5a286bb512,15c2fee718d49a56adee,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.27081691206549,0.2796314350593278,0.4495516528751821,No flow ensemble,20260908T165332_babc96dc2b72:direction:No flow ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.2742828462606826,0.794369357818179,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260908T165332_babc96dc2b72,2026-09-08T16:53:42.264036+00:00,2026-09-08,2026-09-07,8bc255387a5a286bb512,15c2fee718d49a56adee,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260908T165332_babc96dc2b72:price:1,price,1,2026-09-08,1거래일,1.0,1783000.0,있음,0.0079632580825631,1797198.48916121,1797198.48916121,1688435.7163902842,1905961.261932136,0.8071278825995807,simple,0.0305860782385865,0.0334748383276541,-0.004000267040321,-0.0018956359554,1.0,1799000.0,1793000.0,0.005608524957936067,,,4198.489161209902,4198.489161209902,0.002341600201455606,0.002354733124627032,1.0,4198.489161209902,,,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0079632580825631,,,,,,,
