schema_version,run_id,created_at_utc,prediction_date,as_of_date,data_snapshot_hash,config_hash,target_mode,band,imputed_features,macro_snapshot_hash,macro_history_mode,prediction,p_down,p_flat,p_up,model,record_id,kind,horizon_days,target_date,horizon,trading_days,current_close,signal,predicted_return,predicted_close,center_close,low_close,high_close,band_coverage,vol_model,model_mae,zero_baseline_mae,mae_diff_lo,mae_diff_hi,oof_slope,actual_open,actual_close,actual_return,actual_class,direction_correct,price_error,absolute_price_error,price_ape,return_error,interval_hit,center_price_error,log_loss,brier,status,is_prospective,actual_updated_at_utc,runtime,versions_hash,raw_predicted_return,predicted_open,center_open,low_open,high_open,gap_sign_auc,gap_corr,event_flags,source_model
3,20260911T093354_509662e2f5d0,2026-09-11 09:34:15.044184+00:00,2026-09-14,2026-09-11,9923d7beb5e89dddd985,53c9db3770b61e827785,close_to_close,0.0141583556112875,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,하락,0.6216553131485871,0.2104039435269211,0.1679407433244918,Logistic,20260911T093354_509662e2f5d0:direction:Logistic,direction,1,2026-09-14,,,,,,,,,,,,,,,,,1707000.0,1697000.0,-0.06346578366445921,0.0,1.0,,,,,,,0.4753694987708654,0.2156186147887563,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:미국 소비자물가(CPI)|미국지표:미국 생산자물가(PPI),
3,20260911T093354_509662e2f5d0,2026-09-11 09:34:15.044184+00:00,2026-09-14,2026-09-11,9923d7beb5e89dddd985,53c9db3770b61e827785,close_to_close,0.0141583556112875,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260911T093354_509662e2f5d0:price:1,price,1,2026-09-14,1거래일,1.0,1812000.0,있음,-0.0092005889768502,1795328.532773947,1795328.532773947,1689622.0171516796,1901035.0483962155,0.7987421383647799,simple,0.030437223049232,0.0334118975207253,-0.0040973339786128,-0.0019968401746501,1.0,1707000.0,1697000.0,-0.06346578366445921,,,98328.53277394711,98328.53277394711,0.057942564981701306,0.05426519468760901,1.0,98328.53277394711,,,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,-0.0092005889768502,,,,,,,미국지표:미국 소비자물가(CPI)|미국지표:미국 생산자물가(PPI),
3,20260911T114642_88bd18931d9b,2026-09-11 11:47:04.218959+00:00,2026-09-14,2026-09-11,3bef327a52b89a901f7b,53c9db3770b61e827785,close_to_close,0.0141583556112875,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,하락,0.5417689849833239,0.3030377571802091,0.1551932578364669,Candidate evening forecast,20260911T114642_88bd18931d9b:direction:Candidate evening forecast,direction,1,2026-09-14,,,,,,,,,,,,,,,,,1707000.0,1697000.0,-0.06346578366445921,0.0,1.0,,,,,,,0.6129155953710609,0.32589249267792064,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:미국 소비자물가(CPI)|미국지표:미국 생산자물가(PPI),No macro ensemble
3,20260914T082046_95a3a495560e,2026-09-14 08:21:06.417932+00:00,2026-09-15,2026-09-14,c4cb9e96a8f2e85b726c,53c9db3770b61e827785,close_to_close,0.0148036084650641,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.1902271187427676,0.2773050495424854,0.5324678317147469,Candidate evening forecast,20260914T082046_95a3a495560e:direction:Candidate evening forecast,direction,1,2026-09-15,,,,,,,,,,,,,,,,,1690000.0,1690000.0,-0.004124926340601021,1.0,0.0,,,,,,,1.2826371168526125,0.8419963399329685,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:미국 소비자물가(CPI),No macro ensemble
3,20260914T235856_ca953c799b3f,2026-09-14 23:59:13.269130+00:00,2026-09-15,2026-09-14,d476f39771f78c30ab64,53c9db3770b61e827785,close_to_close,0.0148036084650641,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate IV interval,20260914T235856_ca953c799b3f:price_candidate:iv_interval:20,price,20,2026-10-16,1개월,20.0,1697000.0,없음,,,1697000.0,1229654.3995487958,2164345.600451204,0.6993603411513859,iv,0.199608885958154,0.2002933302135715,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0416114693317614,,,,,,,미국지표:미국 소비자물가(CPI),
3,20260914T235856_ca953c799b3f,2026-09-14 23:59:13.269130+00:00,2026-09-15,2026-09-14,d476f39771f78c30ab64,53c9db3770b61e827785,close_to_close,0.0148036084650641,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate HAR interval,20260914T235856_ca953c799b3f:price_candidate:har_interval:20,price,20,2026-10-16,1개월,20.0,1697000.0,없음,,,1697000.0,1317139.2471956587,2076860.7528043413,0.5565031982942431,har,0.199608885958154,0.2002933302135715,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0416114693317614,,,,,,,미국지표:미국 소비자물가(CPI),
3,20260914T235856_ca953c799b3f,2026-09-14 23:59:13.269130+00:00,2026-09-15,2026-09-14,d476f39771f78c30ab64,53c9db3770b61e827785,close_to_close,0.0148036084650641,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate IV interval,20260914T235856_ca953c799b3f:price_candidate:iv_interval:5,price,5,2026-09-21,1주일,5.0,1697000.0,없음,,,1697000.0,1486801.4299314052,1907198.5700685948,0.76,iv,0.076082892178758,0.0787780650284183,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,1.3465898977767945e-05,,,,,,,미국지표:미국 소비자물가(CPI),
3,20260914T235856_ca953c799b3f,2026-09-14 23:59:13.269130+00:00,2026-09-15,2026-09-14,d476f39771f78c30ab64,53c9db3770b61e827785,close_to_close,0.0148036084650641,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate strict gate,20260914T235856_ca953c799b3f:price_candidate:strict_gate:5,price,5,2026-09-21,1주일,5.0,1697000.0,없음,,,1697000.0,1457335.2319196053,1936664.7680803947,0.7536842105263157,simple,0.076082892178758,0.0787780650284183,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,1.3465898977767945e-05,,,,,,,미국지표:미국 소비자물가(CPI),
3,20260914T235856_ca953c799b3f,2026-09-14 23:59:13.269130+00:00,2026-09-15,2026-09-14,d476f39771f78c30ab64,53c9db3770b61e827785,close_to_close,0.0148036084650641,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate HAR interval,20260914T235856_ca953c799b3f:price_candidate:har_interval:5,price,5,2026-09-21,1주일,5.0,1697000.0,없음,,,1697000.0,1522438.7835043916,1871561.2164956084,0.6189473684210526,har,0.076082892178758,0.0787780650284183,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,1.3465898977767945e-05,,,,,,,미국지표:미국 소비자물가(CPI),
3,20260914T235856_ca953c799b3f,2026-09-14 23:59:13.269130+00:00,2026-09-15,2026-09-14,d476f39771f78c30ab64,53c9db3770b61e827785,close_to_close,0.0148036084650641,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260914T235856_ca953c799b3f:open:1,open,1,2026-09-15,시초가예측,1.0,1697000.0,있음,-0.0268913265317678,,,,,0.8240418118466899,,0.0173309754584405,0.0230382046079307,-0.0072189955788607,-0.004260459337486,1.0,1690000.0,1690000.0,-0.004124926340601021,,,-38634.58112441003,38634.58112441003,0.02286069889018345,-0.02276640019116678,1.0,-38634.58112441003,,,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,-0.0268913265317678,1651365.41887559,1651365.41887559,1577991.6361889082,1724739.2015622717,0.8089190087061398,0.6305215994559777,미국지표:미국 소비자물가(CPI),
3,20260914T235856_ca953c799b3f,2026-09-14 23:59:13.269130+00:00,2026-09-15,2026-09-14,d476f39771f78c30ab64,53c9db3770b61e827785,close_to_close,0.0148036084650641,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate IV interval,20260914T235856_ca953c799b3f:price_candidate:iv_interval:1,price,1,2026-09-15,1거래일,1.0,1697000.0,있음,-0.0140985532985633,1673074.755052338,1673074.755052338,1579083.891504438,1767065.618600238,0.8176100628930818,iv,0.0305270315171464,0.0334934370492222,-0.0040702490808801,-0.0019690511888521,1.0,1690000.0,1690000.0,-0.004124926340601021,,,-16925.24494766211,16925.24494766211,0.01001493783885332,-0.00997362695796228,1.0,-16925.24494766211,,,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,-0.0140985532985633,,,,,,,미국지표:미국 소비자물가(CPI),
3,20260914T235856_ca953c799b3f,2026-09-14 23:59:13.269130+00:00,2026-09-15,2026-09-14,d476f39771f78c30ab64,53c9db3770b61e827785,close_to_close,0.0148036084650641,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260914T235856_ca953c799b3f:price:20,price,20,2026-10-16,1개월,20.0,1697000.0,없음,,,1697000.0,1194476.870324565,2199523.1296754344,0.6652452025586354,simple,0.199608885958154,0.2002933302135715,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0416114693317614,,,,,,,미국지표:미국 소비자물가(CPI),
3,20260914T235856_ca953c799b3f,2026-09-14 23:59:13.269130+00:00,2026-09-15,2026-09-14,d476f39771f78c30ab64,53c9db3770b61e827785,close_to_close,0.0148036084650641,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260914T235856_ca953c799b3f:price:5,price,5,2026-09-21,1주일,5.0,1697000.0,없음,,,1697000.0,1457335.2319196053,1936664.7680803947,0.7536842105263157,simple,0.076082892178758,0.0787780650284183,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,1.3465898977767945e-05,,,,,,,미국지표:미국 소비자물가(CPI),
3,20260914T235856_ca953c799b3f,2026-09-14 23:59:13.269130+00:00,2026-09-15,2026-09-14,d476f39771f78c30ab64,53c9db3770b61e827785,close_to_close,0.0148036084650641,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,하락,0.5524855879825052,0.2642562313648747,0.18325818065262,No NSI ensemble,20260914T235856_ca953c799b3f:direction:No NSI ensemble,direction,1,2026-09-15,,,,,,,,,,,,,,,,,1690000.0,1690000.0,-0.004124926340601021,1.0,0.0,,,,,,,1.3308360731857958,0.8801427787898997,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:미국 소비자물가(CPI),
3,20260914T235856_ca953c799b3f,2026-09-14 23:59:13.269130+00:00,2026-09-15,2026-09-14,d476f39771f78c30ab64,53c9db3770b61e827785,close_to_close,0.0148036084650641,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,하락,0.5585645380134833,0.238240205596785,0.2031952563897316,No macro price ensemble,20260914T235856_ca953c799b3f:direction:No macro price ensemble,direction,1,2026-09-15,,,,,,,,,,,,,,,,,1690000.0,1690000.0,-0.004124926340601021,1.0,0.0,,,,,,,1.4344758470650065,0.9335606397147331,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:미국 소비자물가(CPI),
3,20260914T235856_ca953c799b3f,2026-09-14 23:59:13.269130+00:00,2026-09-15,2026-09-14,d476f39771f78c30ab64,53c9db3770b61e827785,close_to_close,0.0148036084650641,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,하락,0.569873050490503,0.2343309357350051,0.195796013774492,No flow ensemble,20260914T235856_ca953c799b3f:direction:No flow ensemble,direction,1,2026-09-15,,,,,,,,,,,,,,,,,1690000.0,1690000.0,-0.004124926340601021,1.0,0.0,,,,,,,1.451020907463738,0.9493404886577653,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:미국 소비자물가(CPI),
3,20260914T235856_ca953c799b3f,2026-09-14 23:59:13.269130+00:00,2026-09-15,2026-09-14,d476f39771f78c30ab64,53c9db3770b61e827785,close_to_close,0.0148036084650641,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,하락,0.4942578540609635,0.2805033553454654,0.225238790593571,Candidate expanding,20260914T235856_ca953c799b3f:direction:Candidate expanding,direction,1,2026-09-15,,,,,,,,,,,,,,,,,1690000.0,1690000.0,-0.004124926340601021,1.0,0.0,,,,,,,1.2711695920750108,0.812698760758137,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:미국 소비자물가(CPI),
3,20260914T235856_ca953c799b3f,2026-09-14 23:59:13.269130+00:00,2026-09-15,2026-09-14,d476f39771f78c30ab64,53c9db3770b61e827785,close_to_close,0.0148036084650641,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,하락,0.5209376014762866,0.2821829922787093,0.1968794062450041,No macro ensemble,20260914T235856_ca953c799b3f:direction:No macro ensemble,direction,1,2026-09-15,,,,,,,,,,,,,,,,,1690000.0,1690000.0,-0.004124926340601021,1.0,0.0,,,,,,,1.2651995097045459,0.8253987418091991,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:미국 소비자물가(CPI),
3,20260914T235856_ca953c799b3f,2026-09-14 23:59:13.269130+00:00,2026-09-15,2026-09-14,d476f39771f78c30ab64,53c9db3770b61e827785,close_to_close,0.0148036084650641,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,하락,0.5640610177435222,0.2426201777723698,0.1933188044841078,Mean ensemble,20260914T235856_ca953c799b3f:direction:Mean ensemble,direction,1,2026-09-15,,,,,,,,,,,,,,,,,1690000.0,1690000.0,-0.004124926340601021,1.0,0.0,,,,,,,1.4162581129202774,0.9291611870225795,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:미국 소비자물가(CPI),
3,20260914T235856_ca953c799b3f,2026-09-14 23:59:13.269130+00:00,2026-09-15,2026-09-14,d476f39771f78c30ab64,53c9db3770b61e827785,close_to_close,0.0148036084650641,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,하락,0.4873104824977339,0.277195889288307,0.2354936282139591,LightGBM,20260914T235856_ca953c799b3f:direction:LightGBM,direction,1,2026-09-15,,,,,,,,,,,,,,,,,1690000.0,1690000.0,-0.004124926340601021,1.0,0.0,,,,,,,1.2830308411836076,0.8153745377432698,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:미국 소비자물가(CPI),
3,20260914T235856_ca953c799b3f,2026-09-14 23:59:13.269130+00:00,2026-09-15,2026-09-14,d476f39771f78c30ab64,53c9db3770b61e827785,close_to_close,0.0148036084650641,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,하락,0.6408115529893107,0.2080444662564327,0.1511439807542565,Logistic,20260914T235856_ca953c799b3f:direction:Logistic,direction,1,2026-09-15,,,,,,,,,,,,,,,,,1690000.0,1690000.0,-0.004124926340601021,1.0,0.0,,,,,,,1.5700034420495206,1.060677516789874,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:미국 소비자물가(CPI),
3,20260914T235856_ca953c799b3f,2026-09-14 23:59:13.269130+00:00,2026-09-15,2026-09-14,d476f39771f78c30ab64,53c9db3770b61e827785,close_to_close,0.0148036084650641,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260914T235856_ca953c799b3f:price:1,price,1,2026-09-15,1거래일,1.0,1697000.0,있음,-0.0140985532985633,1673074.755052338,1673074.755052338,1569465.339310485,1776684.170794191,0.7987421383647799,simple,0.0305270315171464,0.0334934370492222,-0.0040702490808801,-0.0019690511888521,1.0,1690000.0,1690000.0,-0.004124926340601021,,,-16925.24494766211,16925.24494766211,0.01001493783885332,-0.00997362695796228,1.0,-16925.24494766211,,,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,-0.0140985532985633,,,,,,,미국지표:미국 소비자물가(CPI),
3,20260915T115743_527547320e06,2026-09-15 11:57:59.282629+00:00,2026-09-16,2026-09-15,c42366e0e07aedce8272,53c9db3770b61e827785,close_to_close,0.0148001116361266,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,하락,0.5790444658550649,0.2693659008441841,0.151589633300751,Candidate evening forecast,20260915T115743_527547320e06:direction:Candidate evening forecast,direction,1,2026-09-16,,,,,,,,,,,,,,,,,1686000.0,1759000.0,0.040828402366863914,2.0,0.0,,,,,,,1.8865781900331835,1.1276506322977302,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,,No macro ensemble
3,20260915T213456_0264e5f15e8e,2026-09-15 21:35:17.835860+00:00,2026-09-16,2026-09-15,f6c005f839278369ae5a,53c9db3770b61e827785,close_to_close,0.0148001116361266,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate IV interval,20260915T213456_0264e5f15e8e:price_candidate:iv_interval:1,price,1,2026-09-16,1거래일,1.0,1690000.0,있음,0.0025747815074564,1694351.3807476014,1694351.3807476014,1599525.5993111257,1789177.1621840768,0.8200836820083682,iv,0.0304823678701611,0.0334319966502502,-0.0040499078874549,-0.001954939672982,1.0,1686000.0,1759000.0,0.040828402366863914,,,-64648.61925239861,64648.61925239861,0.0367530524459344,-0.03825362085940751,1.0,-64648.61925239861,,,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0025747815074564,,,,,,,,
3,20260915T213456_0264e5f15e8e,2026-09-15 21:35:17.835860+00:00,2026-09-16,2026-09-15,f6c005f839278369ae5a,53c9db3770b61e827785,close_to_close,0.0148001116361266,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate HAR interval,20260915T213456_0264e5f15e8e:price_candidate:har_interval:5,price,5,2026-09-22,1주일,5.0,1690000.0,없음,,,1690000.0,1518339.6647995792,1861660.335200421,0.6189473684210526,har,0.0760815519708646,0.0788333602304645,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0179042792545891,,,,,,,,
3,20260915T213456_0264e5f15e8e,2026-09-15 21:35:17.835860+00:00,2026-09-16,2026-09-15,f6c005f839278369ae5a,53c9db3770b61e827785,close_to_close,0.0148001116361266,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate IV interval,20260915T213456_0264e5f15e8e:price_candidate:iv_interval:5,price,5,2026-09-22,1주일,5.0,1690000.0,없음,,,1690000.0,1478724.439468921,1901275.560531079,0.76,iv,0.0760815519708646,0.0788333602304645,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0179042792545891,,,,,,,,
3,20260915T213456_0264e5f15e8e,2026-09-15 21:35:17.835860+00:00,2026-09-16,2026-09-15,f6c005f839278369ae5a,53c9db3770b61e827785,close_to_close,0.0148001116361266,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate strict gate,20260915T213456_0264e5f15e8e:price_candidate:strict_gate:5,price,5,2026-09-22,1주일,5.0,1690000.0,없음,,,1690000.0,1451380.154250682,1928619.845749318,0.7536842105263157,simple,0.0760815519708646,0.0788333602304645,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0179042792545891,,,,,,,,
3,20260915T213456_0264e5f15e8e,2026-09-15 21:35:17.835860+00:00,2026-09-16,2026-09-15,f6c005f839278369ae5a,53c9db3770b61e827785,close_to_close,0.0148001116361266,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate IV interval,20260915T213456_0264e5f15e8e:price_candidate:iv_interval:20,price,20,2026-10-19,1개월,20.0,1690000.0,없음,,,1690000.0,1219677.9580883128,2160322.0419116872,0.7014925373134329,iv,0.1994936548816441,0.20007025611022,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.056366983877667,,,,,,,,
3,20260915T213456_0264e5f15e8e,2026-09-15 21:35:17.835860+00:00,2026-09-16,2026-09-15,f6c005f839278369ae5a,53c9db3770b61e827785,close_to_close,0.0148001116361266,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260915T213456_0264e5f15e8e:open:1,open,1,2026-09-16,시초가예측,1.0,1690000.0,있음,0.0007017874158918,,,,,0.8240418118466899,,0.0173748894814423,0.0230349074317463,-0.0071918043113815,-0.0042128680675409,1.0,1686000.0,1759000.0,-0.002366863905325478,,,5186.020732857287,5186.020732857287,0.0030759316327741916,0.003068651321217278,1.0,5186.020732857287,,,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0007017874158918,1691186.0207328573,1691186.0207328573,1622022.439875037,1760349.601590678,0.8077616807074686,0.6296716456361042,,
3,20260915T213456_0264e5f15e8e,2026-09-15 21:35:17.835860+00:00,2026-09-16,2026-09-15,f6c005f839278369ae5a,53c9db3770b61e827785,close_to_close,0.0148001116361266,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260915T213456_0264e5f15e8e:price:20,price,20,2026-10-19,1개월,20.0,1690000.0,없음,,,1690000.0,1189667.613186657,2190332.3868133435,0.6652452025586354,simple,0.1994936548816441,0.20007025611022,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.056366983877667,,,,,,,,
3,20260915T213456_0264e5f15e8e,2026-09-15 21:35:17.835860+00:00,2026-09-16,2026-09-15,f6c005f839278369ae5a,53c9db3770b61e827785,close_to_close,0.0148001116361266,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate HAR interval,20260915T213456_0264e5f15e8e:price_candidate:har_interval:20,price,20,2026-10-19,1개월,20.0,1690000.0,없음,,,1690000.0,1321585.1786223024,2058414.8213776967,0.5565031982942431,har,0.1994936548816441,0.20007025611022,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.056366983877667,,,,,,,,
3,20260915T213456_0264e5f15e8e,2026-09-15 21:35:17.835860+00:00,2026-09-16,2026-09-15,f6c005f839278369ae5a,53c9db3770b61e827785,close_to_close,0.0148001116361266,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260915T213456_0264e5f15e8e:price:5,price,5,2026-09-22,1주일,5.0,1690000.0,없음,,,1690000.0,1451380.154250682,1928619.845749318,0.7536842105263157,simple,0.0760815519708646,0.0788333602304645,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0179042792545891,,,,,,,,
3,20260915T213456_0264e5f15e8e,2026-09-15 21:35:17.835860+00:00,2026-09-16,2026-09-15,f6c005f839278369ae5a,53c9db3770b61e827785,close_to_close,0.0148001116361266,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260915T213456_0264e5f15e8e:price:1,price,1,2026-09-16,1거래일,1.0,1690000.0,있음,0.0025747815074564,1694351.3807476014,1694351.3807476014,1590952.79679316,1797749.9647020428,0.801255230125523,simple,0.0304823678701611,0.0334319966502502,-0.0040499078874549,-0.001954939672982,1.0,1686000.0,1759000.0,0.040828402366863914,,,-64648.61925239861,64648.61925239861,0.0367530524459344,-0.03825362085940751,1.0,-64648.61925239861,,,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0025747815074564,,,,,,,,
3,20260915T213456_0264e5f15e8e,2026-09-15 21:35:17.835860+00:00,2026-09-16,2026-09-15,f6c005f839278369ae5a,53c9db3770b61e827785,close_to_close,0.0148001116361266,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.3286467123937557,0.321963908600188,0.3493893790060564,No macro price ensemble,20260915T213456_0264e5f15e8e:direction:No macro price ensemble,direction,1,2026-09-16,,,,,,,,,,,,,,,,,1686000.0,1759000.0,0.040828402366863914,2.0,1.0,,,,,,,1.0515682795517125,0.6349636001584591,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,,
3,20260915T213456_0264e5f15e8e,2026-09-15 21:35:17.835860+00:00,2026-09-16,2026-09-15,f6c005f839278369ae5a,53c9db3770b61e827785,close_to_close,0.0148001116361266,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.3285522700388761,0.3335441124965599,0.337903617464564,No flow ensemble,20260915T213456_0264e5f15e8e:direction:No flow ensemble,direction,1,2026-09-16,,,,,,,,,,,,,,,,,1686000.0,1759000.0,0.040828402366863914,2.0,1.0,,,,,,,1.0849945795939426,0.6575698888953267,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,,
3,20260915T213456_0264e5f15e8e,2026-09-15 21:35:17.835860+00:00,2026-09-16,2026-09-15,f6c005f839278369ae5a,53c9db3770b61e827785,close_to_close,0.0148001116361266,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,보합,0.3062955683580556,0.3494010566716123,0.3443033749703321,No NSI ensemble,20260915T213456_0264e5f15e8e:direction:No NSI ensemble,direction,1,2026-09-16,,,,,,,,,,,,,,,,,1686000.0,1759000.0,0.040828402366863914,2.0,0.0,,,,,,,1.0662321062740494,0.6458361376743204,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,,
3,20260915T213456_0264e5f15e8e,2026-09-15 21:35:17.835860+00:00,2026-09-16,2026-09-15,f6c005f839278369ae5a,53c9db3770b61e827785,close_to_close,0.0148001116361266,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2759821550301801,0.3298538187200776,0.3941640262497423,Candidate expanding,20260915T213456_0264e5f15e8e:direction:Candidate expanding,direction,1,2026-09-16,,,,,,,,,,,,,,,,,1686000.0,1759000.0,0.040828402366863914,2.0,1.0,,,,,,,0.9309881460387502,0.552006918709243,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,,
3,20260915T213456_0264e5f15e8e,2026-09-15 21:35:17.835860+00:00,2026-09-16,2026-09-15,f6c005f839278369ae5a,53c9db3770b61e827785,close_to_close,0.0148001116361266,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,보합,0.30076609767062,0.3612487600364006,0.3379851422929794,No macro ensemble,20260915T213456_0264e5f15e8e:direction:No macro ensemble,direction,1,2026-09-16,,,,,,,,,,,,,,,,,1686000.0,1759000.0,0.040828402366863914,2.0,0.0,,,,,,,1.0847533421783657,0.6592245839606966,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,,
3,20260915T213456_0264e5f15e8e,2026-09-15 21:35:17.835860+00:00,2026-09-16,2026-09-15,f6c005f839278369ae5a,53c9db3770b61e827785,close_to_close,0.0148001116361266,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.332961509766633,0.3263664114949224,0.3406720787384447,Mean ensemble,20260915T213456_0264e5f15e8e:direction:Mean ensemble,direction,1,2026-09-16,,,,,,,,,,,,,,,,,1686000.0,1759000.0,0.040828402366863914,2.0,1.0,,,,,,,1.0768349103050263,0.6520917092932323,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,,
