run_id,target_date,gap,p_down,p_flat,p_up,band,gap_rule_label
20260921T223136_40517eaed363,2026-09-22,-0.004,0.21511644928205925,0.47614761499871233,0.3087359357192284,0.010668718407191769,보합
20260921T223136_40517eaed363,2026-09-22,-0.003,0.20875467231522277,0.47637841866655084,0.3148669090182264,0.010668718407191769,보합
20260921T223136_40517eaed363,2026-09-22,-0.002,0.19935026665396763,0.4731351782615041,0.32751455508452837,0.010668718407191769,보합
20260921T223136_40517eaed363,2026-09-22,-0.001,0.19778790579331154,0.47298167837545835,0.32923041583123014,0.010668718407191769,보합
20260921T223136_40517eaed363,2026-09-22,0.0,0.1954154648729359,0.47335359045534287,0.3312309446717213,0.010668718407191769,보합
20260921T223136_40517eaed363,2026-09-22,0.001,0.193647427905003,0.47132196961753625,0.33503060247746075,0.010668718407191769,보합
20260921T223136_40517eaed363,2026-09-22,0.002,0.18803546275926758,0.47712179330432936,0.334842743936403,0.010668718407191769,보합
20260921T223136_40517eaed363,2026-09-22,0.003,0.18628435117463096,0.47502635094171675,0.3386892978836523,0.010668718407191769,보합
20260921T223136_40517eaed363,2026-09-22,0.004,0.1714292038705183,0.48166322767281067,0.346907568456671,0.010668718407191769,보합
20260921T223136_40517eaed363,2026-09-22,0.005,0.1688626390305698,0.4800664668816155,0.35107089408781467,0.010668718407191769,보합
20260921T223136_40517eaed363,2026-09-22,0.006,0.16714155848693413,0.4778840607645899,0.354974380748476,0.010668718407191769,보합
20260921T223136_40517eaed363,2026-09-22,0.007,0.16543170666848955,0.47567517850381164,0.35889311482769876,0.010668718407191769,보합
20260921T223136_40517eaed363,2026-09-22,0.008,0.16373370164326698,0.47344109515086846,0.3628252032058646,0.010668718407191769,보합
20260921T223136_40517eaed363,2026-09-22,0.009,0.16204811471913058,0.47118317631122264,0.36676870896964675,0.010668718407191769,보합
20260921T223136_40517eaed363,2026-09-22,0.01,0.15224292468318376,0.47433706453473046,0.37342001078208575,0.010668718407191769,보합
20260921T223136_40517eaed363,2026-09-22,0.011,0.121939365706733,0.44151796947388067,0.4365426648193863,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.012,0.12068486589545466,0.43898415183759976,0.44033098226694556,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.013,0.1161519302854021,0.4041053258905176,0.47974274382408033,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.014,0.08888686125842438,0.3733766617530685,0.5377364769885071,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.015,0.08702346653227876,0.352892919755044,0.5600836137126773,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.016,0.08584728570799363,0.35038772163026366,0.5637649926617427,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.017,0.08405488716743231,0.31647312873550826,0.5994719840970595,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.018,0.08291871482381843,0.313990197136907,0.6030910880392746,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.019,0.08510398112541231,0.28517912377424387,0.6297168951003439,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.02,0.08400820690878136,0.2827234242245436,0.633268368866675,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.021,0.08293270837695566,0.280283083103575,0.6367842085194693,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.022,0.07131251681602213,0.24311140376851514,0.6855760794154628,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.023,0.07027764092494171,0.24070516646624318,0.6890171926088151,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.024,0.06682016955391368,0.23892207690768583,0.6942577535384005,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.025,0.06582587580287372,0.2365540505235888,0.6976200736735376,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.026,0.06485182221763253,0.23420657589743976,0.7009416018849277,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.027,0.05919111876522146,0.23304541283511068,0.7077634683996679,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.028,0.05825731386695041,0.23074174029360175,0.7110009458394478,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.029,0.05734351298084442,0.22846123680007335,0.7141952502190823,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.03,0.056449588463149715,0.2262046206740183,0.717345790862832,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.031,0.05647789235229267,0.21074793961841576,0.7327741680292915,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.032,0.055340741683575875,0.20745312819414802,0.7372061301222761,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.033,0.0554598969773042,0.20506482537792112,0.7394752776447747,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.034,0.05464405712463312,0.20291068293353515,0.7424452599418317,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.035,0.04510747053766845,0.15584582971712196,0.7990466997452097,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.036,0.04432963040220929,0.15374636977036532,0.8019239998274255,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.037,0.04357048236332235,0.15167496435551456,0.8047545532811632,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.038,0.04282981418052817,0.14963198322030408,0.8075382025991678,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.039,0.04167277027150143,0.14206097875858004,0.8162662509699186,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.04,0.04062727170310998,0.13911340614834658,0.8202593221485435,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.041,0.039940650989141055,0.1371578794560895,0.8229014695547694,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.042,0.03927154927451857,0.1352320698466142,0.8254963808788672,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.043,0.0386196998701247,0.13333617731887276,0.8280441228110025,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.044,0.037984858075843925,0.13147037073328813,0.830544771190868,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.045,0.036975677341935013,0.12967643174039573,0.8333478909176694,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.046,0.03637400919984507,0.12787121309294514,0.8357547777072099,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.047,0.035788511949818094,0.1260963810686006,0.8381151069815813,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.048,0.03521889110492201,0.12435199250032175,0.8404291163947561,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.049,0.03466487327431066,0.12263807259903711,0.8426970541266523,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.05,0.03412615664462561,0.1209545735675419,0.8449192697878325,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.051,0.03360245360928012,0.11930145166244892,0.8470960947282711,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.052,0.03309347266508182,0.11767865051044339,0.8492278768244749,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.053,0.03259891071974671,0.11608603663653179,0.8513150526437214,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.054,0.03211847283157769,0.11452348449528504,0.8533580426731373,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.055,0.03165186961386721,0.11299085207816725,0.8553572783079656,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.056,0.031198791645945925,0.11148794444073161,0.8573132639133225,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.057,0.03075895214413674,0.11001460432178967,0.8592264435340736,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.058,0.030332054035530173,0.10857057305578696,0.8610973729086829,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.059,0.029917798445138838,0.10715562701798045,0.8629265745368806,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.06,0.02951590161260496,0.10576953616030896,0.8647145622270861,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.061,0.029126061971125432,0.10441199310347474,0.8664619449253999,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.062,0.02874800484302737,0.10308275111258622,0.8681692440443864,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.063,0.02838142936630655,0.10178149155900224,0.8698370790746913,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.064,0.02802606287770774,0.10050789068966651,0.8714660464326258,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.065,0.02768162544364685,0.09926166861018998,0.8730567059461632,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.066,0.027347832908978874,0.09804244819799779,0.8746097188930234,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.067,0.027024422527193698,0.09684990257425242,0.8761256748985538,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.068,0.026711114961054473,0.09568367850789597,0.8776052065310496,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.069,0.026407651897263802,0.0945434203036375,0.8790489277990987,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.07,0.026113770891235413,0.09342876070648373,0.8804574684022809,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.071,0.02582920450831224,0.09233929143846319,0.8818315040532246,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.072,0.025553713393331443,0.0912746742825811,0.8831716123240875,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.073,0.025287040826135566,0.09023450101749607,0.8844784581563684,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.074,0.02502894003848018,0.08921838820609525,0.8857526717554245,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.075,0.02477918023952325,0.0882259482394836,0.8869948715209932,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.076,0.024537516647445107,0.08725677672304633,0.8882057066295086,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.077,0.024303717326460157,0.08631046714956839,0.8893858155239716,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.078,0.02407756436983434,0.08538665398486311,0.8905357816453026,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.079,0.023858828324086482,0.08448490421002028,0.8916562674658933,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.08,0.023647297045427357,0.08360482815887735,0.8927478747956954,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.081,0.02344275568912953,0.08274602265860458,0.8938112216522658,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.082,0.023244998273628404,0.08190810346147344,0.8948468982648983,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.083,0.023053822227703694,0.08109066087458873,0.8958555168977076,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.084,0.022869028019916644,0.08029328426873723,0.8968376877113462,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.085,0.022690420370224184,0.07951559182908272,0.8977939878006932,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.086,0.02251781488400762,0.07875719246540551,0.8987249926505869,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.087,0.022351023512873984,0.0780177016964174,0.8996312747907087,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.088,0.022189869792579496,0.0772967216565384,0.9005134085508821,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.089,0.022034174282901053,0.07659386818953191,0.9013719575275669,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.09,0.021883768107055175,0.07590874777153776,0.9022074841214069,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.091,0.021738488506695387,0.07524101957871197,0.9030204919145927,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.092,0.021598168770625134,0.07459028029733816,0.9038115509320368,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.093,0.021462655376945913,0.07395617888541092,0.9045811657376432,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.094,0.021331793276654402,0.07333833319600355,0.9053298735273421,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.095,0.021205431830189345,0.07273639705491944,0.9060581711148912,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.096,0.021083427615092524,0.07215001428339766,0.9067665581015099,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.097,0.020965640472769654,0.07157882222219791,0.9074555373050324,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.098,0.020851930901244604,0.07102249312024421,0.9081255759785113,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.099,0.020742168349890337,0.07048067433035389,0.9087771573197558,0.010668718407191769,상승
20260921T223136_40517eaed363,2026-09-22,0.1,0.02063622294378921,0.06995304175044889,0.9094107353057619,0.010668718407191769,상승
