target,cell,horizon,comparison,metric,window,delta,common_n,calibrated,ci_lo,ci_hi,block
sk_hynix,1,1,aci_g0.005_w250 - current,interval_coverage,sequential_all,-0.011542497376705096,953,True,-0.02247306015893638,0.0,month
sk_hynix,1,1,aci_g0.005_w500 - current,interval_score,sequential_all,0.0004941701017852116,953,True,-0.0002161999559383269,0.0012519519259511606,month
sk_hynix,1,1,aci_g0.005_w500 - current,interval_score,sequential_all,0.0004941701017852116,953,True,-0.0003672208658499299,0.0013557413257925036,contiguous_20
sk_hynix,1,1,aci_g0.005_w500 - current,interval_coverage,sequential_all,-0.01364113326337879,953,True,-0.024000208768267136,-0.003280950788240876,month
sk_hynix,1,1,aci_g0.02_w250 - current,interval_score,sequential_all,0.0016021154263490965,953,True,0.000708734579615271,0.002554553340328287,month
sk_hynix,1,1,aci_g0.02_w250 - current,interval_score,sequential_all,0.0016021154263490965,953,True,0.0005930514898563009,0.002960132933603718,contiguous_20
sk_hynix,1,1,aci_g0.02_w250 - current,interval_coverage,sequential_all,-0.007345225603357819,953,True,-0.021990105041325026,0.007787206931702288,month
sk_hynix,1,1,aci_g0.02_w500 - current,interval_score,sequential_all,0.001051235197446954,953,True,0.000124513471194691,0.0019561884808716548,month
sk_hynix,1,1,aci_g0.02_w500 - current,interval_score,sequential_all,0.001051235197446954,953,True,0.0001631763897607604,0.0021632813777729995,contiguous_20
sk_hynix,1,1,aci_g0.02_w500 - current,interval_coverage,sequential_all,-0.008394543546694666,953,True,-0.02277484010366331,0.006211180124223614,month
sk_hynix,1,1,sigma_har - current,interval_score,sequential_all,0.003606170768230401,953,True,-0.0011785960587739129,0.009626308294593528,month
sk_hynix,1,1,sigma_har - current,interval_score,sequential_all,0.003606170768230401,953,True,-0.0008786065508897751,0.007519115042982008,contiguous_20
sk_hynix,1,1,sigma_har - current,interval_coverage,sequential_all,-0.019937040923399763,953,True,-0.04089990556505777,-0.0020040929814867372,month
sk_hynix,5,5,trailing_q_w250 - current,interval_score,selection,0.0033503869014871734,471,True,-5.2440336796581414e-05,0.007087922474441175,month
sk_hynix,5,5,trailing_q_w250 - current,interval_score,selection,0.0033503869014871734,471,True,-5.75102845404225e-05,0.005737538774404488,contiguous_20
sk_hynix,5,5,trailing_q_w250 - current,interval_coverage,selection,0.010615711252654036,471,True,0.002040712415312382,0.02164502164502169,month
sk_hynix,5,5,conformal_w250 - current,interval_score,selection,0.003458069203595097,471,True,-0.0001977685913788792,0.007504119436144703,month
sk_hynix,5,5,conformal_w250 - current,interval_score,selection,0.003458069203595097,471,True,2.823380921014458e-05,0.006116425314920061,contiguous_20
sk_hynix,5,5,conformal_w250 - current,interval_coverage,selection,0.016985138004246392,471,True,0.004443708609271549,0.030905646207414532,month
sk_hynix,5,5,trailing_q_w500 - current,interval_score,selection,0.000978394416090119,471,True,-0.002020008847430804,0.0037832233761831745,month
sk_hynix,5,5,trailing_q_w500 - current,interval_score,selection,0.000978394416090119,471,True,-0.0020771118104745217,0.003538027907436431,contiguous_20
sk_hynix,5,5,trailing_q_w500 - current,interval_coverage,selection,0.012738853503184822,471,True,-0.002188303773657413,0.029151264493192806,month
sk_hynix,5,5,conformal_w500 - current,interval_score,selection,0.0008808655966791192,471,True,-0.00232742728189087,0.003847277650557701,month
sk_hynix,5,5,conformal_w500 - current,interval_score,selection,0.0008808655966791192,471,True,-0.0024507663589297007,0.0035802786454163923,contiguous_20
sk_hynix,5,5,conformal_w500 - current,interval_coverage,selection,0.014861995753715607,471,True,-0.0020123779111918595,0.03139319629196967,month
