target,horizon,comparison,metric,delta,common_n,calibrated,ci_lo,ci_hi,block
samsung,5,intraday_leg - hold_zero,mae_logret_calibrated,-0.0002240279508445527,1086,True,-0.0005723039515207226,9.538412716138134e-05,month
samsung,5,intraday_leg - hold_zero,mae_logret_calibrated,-0.0002240279508445527,1086,True,-0.0005795882206517538,0.00011002587209776391,contiguous_20
samsung,20,current_full - hold_current,mae_return_calibrated,0.0007441179349399166,1086,True,0.000269742066024841,0.0013123536488540257,month
samsung,20,current_full - hold_current,mae_return_calibrated,0.0007441179349399166,1086,True,0.00020769388688969464,0.0012490179988494563,contiguous_40
samsung,20,full_plus_D - current_full,mae_return_raw,0.0001781726941363122,1086,False,-0.00045032794558337087,0.0008013709992887924,month
samsung,20,full_plus_D - current_full,mae_return_raw,0.0001781726941363122,1086,False,-0.00030160702413529767,0.0009038540757414482,contiguous_40
samsung,20,full_plus_D - current_full,mae_return_calibrated,-0.0003989022633534804,1086,True,-0.0007581181694003208,-9.998571360080873e-05,month
samsung,20,full_plus_D - current_full,mae_return_calibrated,-0.0003989022633534804,1086,True,-0.0007274138940355815,-4.5685244709790355e-05,contiguous_40
samsung,20,full_plus_D - hold_current,mae_return_calibrated,0.00034521567158643637,1086,True,0.00011306201429954538,0.0006041498446888713,month
samsung,20,full_plus_D - hold_current,mae_return_calibrated,0.00034521567158643637,1086,True,8.905760393353596e-05,0.0006254337025150314,contiguous_40
samsung,20,decomposed - current_full,mae_return_raw,-0.0007373716655520192,1086,False,-0.0014052330511494556,-0.00012910510333841163,month
samsung,20,decomposed - current_full,mae_return_raw,-0.0007373716655520192,1086,False,-0.0013733162801728845,-0.00018686947535678498,contiguous_40
samsung,20,decomposed - current_full,mae_return_calibrated,-0.0003689209182384064,1086,True,-0.0006523208378889995,-0.00013824614056515038,month
samsung,20,decomposed - current_full,mae_return_calibrated,-0.0003689209182384064,1086,True,-0.0006356835160782344,-9.99103273009362e-05,contiguous_40
samsung,20,decomposed - hold_current,mae_return_calibrated,0.0003751970167015102,1086,True,0.00012315261927541395,0.0006652593041766505,month
samsung,20,decomposed - hold_current,mae_return_calibrated,0.0003751970167015102,1086,True,9.334391934667376e-05,0.0006382982172001185,contiguous_40
samsung,20,overnight_leg - hold_zero,mae_logret_raw,-0.0009000941165607462,1086,False,-0.004620214364341477,0.0026663033457351563,month
samsung,20,overnight_leg - hold_zero,mae_logret_raw,-0.0009000941165607462,1086,False,-0.004953844417735311,0.003733265798102051,contiguous_40
samsung,20,overnight_leg - hold_zero,mae_logret_calibrated,0.0005840233224923422,1086,True,-0.0017661849905312205,0.0030170694065915246,month
samsung,20,overnight_leg - hold_zero,mae_logret_calibrated,0.0005840233224923422,1086,True,-0.002224683938083091,0.0037582107815503983,contiguous_40
samsung,20,intraday_leg - hold_zero,mae_logret_raw,-0.0006760195125576367,1086,False,-0.0026983497209415487,0.001252608451864872,month
samsung,20,intraday_leg - hold_zero,mae_logret_raw,-0.0006760195125576367,1086,False,-0.0030253759821632542,0.001659721813097599,contiguous_40
samsung,20,intraday_leg - hold_zero,mae_logret_calibrated,0.0006664177513770347,1086,True,-0.0005732098860381145,0.0019767960261127685,month
samsung,20,intraday_leg - hold_zero,mae_logret_calibrated,0.0006664177513770347,1086,True,-0.000860060171840016,0.0023207384493797666,contiguous_40
