target,horizon,comparison,metric,delta,common_n,calibrated,ci_lo,ci_hi,block
sk_hynix,20,full_plus_D - hold_current,mae_return_calibrated,0.00022950719960658,1081,True,-0.001794414421222941,0.0026387758353682575,contiguous_40
sk_hynix,20,decomposed - current_full,mae_return_raw,-0.001031659326353004,1081,False,-0.002530176382027917,0.000336257922037915,month
sk_hynix,20,decomposed - current_full,mae_return_raw,-0.001031659326353004,1081,False,-0.002780900444074623,0.00046343696895374657,contiguous_40
sk_hynix,20,decomposed - current_full,mae_return_calibrated,-0.00032968163936723783,1081,True,-0.0009439162061536181,0.00027200670435574033,month
sk_hynix,20,decomposed - current_full,mae_return_calibrated,-0.00032968163936723783,1081,True,-0.0010661632091841927,0.0003227542721970393,contiguous_40
sk_hynix,20,decomposed - hold_current,mae_return_calibrated,0.00012805646625490985,1081,True,-0.0017440104124790841,0.0021129238701206713,month
sk_hynix,20,decomposed - hold_current,mae_return_calibrated,0.00012805646625490985,1081,True,-0.001808599288089657,0.002259683656011416,contiguous_40
sk_hynix,20,overnight_leg - hold_zero,mae_logret_raw,-0.0016628905989834028,1081,False,-0.008742623926864517,0.00563225538144051,month
sk_hynix,20,overnight_leg - hold_zero,mae_logret_raw,-0.0016628905989834028,1081,False,-0.008542395846964961,0.007194429178425778,contiguous_40
sk_hynix,20,overnight_leg - hold_zero,mae_logret_calibrated,-0.0006407865876697824,1081,True,-0.005415764950752276,0.00410181729670239,month
sk_hynix,20,overnight_leg - hold_zero,mae_logret_calibrated,-0.0006407865876697824,1081,True,-0.00511453981818047,0.005808002995024496,contiguous_40
sk_hynix,20,intraday_leg - hold_zero,mae_logret_raw,0.00012486576114219194,1081,False,-0.0032098994470283384,0.003561743953264013,month
sk_hynix,20,intraday_leg - hold_zero,mae_logret_raw,0.00012486576114219194,1081,False,-0.003189527649190091,0.0037246239202118085,contiguous_40
sk_hynix,20,intraday_leg - hold_zero,mae_logret_calibrated,-0.00021331412735329624,1081,True,-0.002234882175479851,0.0017545286758555568,month
sk_hynix,20,intraday_leg - hold_zero,mae_logret_calibrated,-0.00021331412735329624,1081,True,-0.0020671451601060784,0.001433004322046366,contiguous_40
