target,cell,horizon,candidate,fold,evaluation_stage,n,interval_coverage,coverage_ci_lo,coverage_ci_hi,mean_halfwidth,interval_score,mean_q,start,end,score_delta,score_delta_ci_lo,score_delta_ci_hi,verdict
samsung,open,1,conformal_w250,evaluation,evaluation,573,0.8237347294938918,0.7930281155015197,0.8545454545454545,0.02252901896940388,0.06304438873963682,1.0631838953014385,2024-04-04,2026-09-09,-0.0018230792287227356,-0.00337811132535996,-0.0006495339031845608,채택 조건 충족
samsung,open,1,trailing_q_w500,evaluation,evaluation,573,0.8132635253054101,0.7809830700654521,0.8453800611153552,0.02192388356205771,0.062499255597789086,1.0444401926620543,2024-04-04,2026-09-09,-0.002368212370570463,-0.00454621615390219,-0.000840568641184931,채택 조건 충족
samsung,open,1,conformal_w500,evaluation,evaluation,573,0.8132635253054101,0.7809830700654521,0.8453800611153552,0.022026065301231572,0.06254625797921425,1.0494827155863966,2024-04-04,2026-09-09,-0.002321209989145301,-0.0044552136743101,-0.000832173502191924,채택 조건 충족
samsung,open,1,aci_g0.005_w250,evaluation,evaluation,573,0.8184991273996509,0.7881037636963782,0.8496550972988672,0.022125004578331647,0.06284272237849672,1.052136955521758,2024-04-04,2026-09-09,-0.0020247455898628254,-0.004188817105901488,-0.0005075636854998773,채택 조건 충족
samsung,open,1,aci_g0.005_w500,evaluation,evaluation,573,0.8150087260034904,0.7838730139417285,0.8475215435064439,0.021641262915632245,0.062404141070823725,1.0355046135248676,2024-04-04,2026-09-09,-0.002463326897535818,-0.0049706662736199204,-0.0007287404698715984,채택 조건 충족
samsung,open,1,aci_g0.02_w250,evaluation,evaluation,573,0.8097731239092496,0.7817142353656329,0.8396585114133074,0.021722136777726556,0.06273072067550217,1.0362599109825998,2024-04-04,2026-09-09,-0.002136747292857377,-0.00492228792438037,-0.0001993284918539231,채택 조건 충족
samsung,open,1,aci_g0.02_w500,evaluation,evaluation,573,0.8097731239092496,0.7804437484685126,0.8407880411114014,0.02165027995976496,0.06256158339445488,1.0430170879134268,2024-04-04,2026-09-09,-0.0023058845739046606,-0.005200808069694941,-0.0003255560511536685,채택 조건 충족
samsung,open,1,current,sequential_all,sequential_all,1145,0.8558951965065502,0.8329044844330191,0.8762518555497241,0.018119150698520683,0.047771319478761703,1.1987810956346172,2021-11-18,2026-09-09,,,,
samsung,open,1,trailing_q_w250,sequential_all,sequential_all,1145,0.8078602620087336,0.7818107238184959,0.8336256736748153,0.01600282500922368,0.04656073187248285,1.0576791971621706,2021-11-18,2026-09-09,-0.0012105876062788452,-0.002149672226262022,-0.00048146771772583234,채택 조건 충족
samsung,open,1,conformal_w250,sequential_all,sequential_all,1145,0.8122270742358079,0.785950365525202,0.8375775721693193,0.016160425733652683,0.046641832867556444,1.0671366056327969,2021-11-18,2026-09-09,-0.001129486611205253,-0.002009091297328172,-0.0004539029641347851,채택 조건 충족
samsung,open,1,trailing_q_w500,sequential_all,sequential_all,1145,0.8113537117903931,0.7861424790962462,0.8379826193357047,0.015956237987634743,0.04640143240003997,1.0684196515364563,2021-11-18,2026-09-09,-0.001369887078721729,-0.0025564947220572567,-0.0005204054518748268,채택 조건 충족
samsung,open,1,conformal_w500,sequential_all,sequential_all,1145,0.8122270742358079,0.7870116751934935,0.8382109441211802,0.016033799183674004,0.04644059400376308,1.0738184030478837,2021-11-18,2026-09-09,-0.0013307254749986125,-0.002499582055944812,-0.0005034134223976437,채택 조건 충족
samsung,open,1,aci_g0.005_w250,sequential_all,sequential_all,1145,0.8043668122270743,0.7780656303972366,0.8305676855895197,0.015889703290492326,0.04651613288885813,1.0557184126278267,2021-11-18,2026-09-09,-0.001255186589903573,-0.0024341823147561704,-0.0003838529568768181,채택 조건 충족
samsung,open,1,aci_g0.005_w500,sequential_all,sequential_all,1145,0.8052401746724891,0.7797191600031054,0.8311362516785996,0.015682644150595566,0.04633584848904403,1.0491433894990208,2021-11-18,2026-09-09,-0.0014354709897176697,-0.0027833371887544625,-0.00047425688471271487,채택 조건 충족
samsung,open,1,aci_g0.02_w250,sequential_all,sequential_all,1145,0.8034934497816594,0.7790989264479316,0.8294054665752406,0.01572063865438016,0.04650398508940101,1.053020454045114,2021-11-18,2026-09-09,-0.0012673343893606893,-0.002744503238963651,-0.00018335297962161618,채택 조건 충족
samsung,open,1,aci_g0.02_w500,sequential_all,sequential_all,1145,0.8034934497816594,0.7790229500770697,0.8290165322225624,0.015743934200280866,0.046435780199678846,1.0612295145461872,2021-11-18,2026-09-09,-0.001335539279082858,-0.0028727708338564624,-0.00024831249096990323,채택 조건 충족
samsung,open,1,current,2021H2,halfyear,31,0.8709677419354839,,,0.010520886539746423,0.030357163852313993,,,,,,,
samsung,open,1,current,2022H1,halfyear,108,0.8148148148148148,,,0.011144721190711962,0.03157938375206102,,,,,,,
samsung,open,1,current,2022H2,halfyear,125,0.888,,,0.013177141955538284,0.03477147849291259,,,,,,,
samsung,open,1,current,2023H1,halfyear,123,0.8699186991869918,,,0.01066324896347734,0.031565731454317694,,,,,,,
samsung,open,1,current,2023H2,halfyear,121,0.8264462809917356,,,0.009147846649712838,0.025226660474872164,,,,,,,
samsung,open,1,current,2024H1,halfyear,121,0.8016528925619835,,,0.012087796987693971,0.03403884738268422,,,,,,,
samsung,open,1,current,2024H2,halfyear,123,0.8780487804878049,,,0.01788122530450483,0.05067829149948945,,,,,,,
samsung,open,1,current,2025H1,halfyear,117,0.8547008547008547,,,0.014751483444035204,0.03835804122373438,,,,,,,
samsung,open,1,current,2025H2,halfyear,107,0.822429906542056,,,0.017123554293657167,0.047967061696144876,,,,,,,
samsung,open,1,current,2026H1,halfyear,120,0.9,,,0.04193433366659068,0.10145784283575716,,,,,,,
samsung,open,1,current,2026H2,halfyear,49,0.9387755102040817,,,0.05915837360372483,0.1411761556711401,,,,,,,
samsung,open,1,trailing_q_w250,2021H2,halfyear,31,0.8709677419354839,,,0.009965417394400806,0.029877527648554402,,,,,,,
samsung,open,1,trailing_q_w250,2022H1,halfyear,108,0.7592592592592593,,,0.010276206338936193,0.03141697981215147,,,,,,,
samsung,open,1,trailing_q_w250,2022H2,halfyear,125,0.872,,,0.011847576722950285,0.03365260475870946,,,,,,,
samsung,open,1,trailing_q_w250,2023H1,halfyear,123,0.7886178861788617,,,0.009001065007621139,0.030997522930002012,,,,,,,
samsung,open,1,trailing_q_w250,2023H2,halfyear,121,0.7768595041322314,,,0.007822948198371956,0.024882006633446915,,,,,,,
samsung,open,1,trailing_q_w250,2024H1,halfyear,121,0.7603305785123967,,,0.011213344669519995,0.0343859421455132,,,,,,,
samsung,open,1,trailing_q_w250,2024H2,halfyear,123,0.8536585365853658,,,0.016150086355555517,0.049580988316649074,,,,,,,
samsung,open,1,trailing_q_w250,2025H1,halfyear,117,0.811965811965812,,,0.012595703217865791,0.037027695434392084,,,,,,,
samsung,open,1,trailing_q_w250,2025H2,halfyear,107,0.7757009345794392,,,0.01464876862421813,0.047702093611208224,,,,,,,
