target,horizon,comparison,metric,delta,common_n,calibrated,ci_lo,ci_hi,block
samsung,5,simple_resid252 - target_coverage,interval_coverage,-0.006261510128913517,1086,True,-0.04794712187781722,0.032881876693511655,month
samsung,5,simple_resid252 - target_coverage,interval_coverage,-0.006261510128913517,1086,True,-0.0449355432780848,0.03427716390423554,contiguous_20
samsung,5,gate_2of3 - hold_current,mae_return_issued,0.00012515979482829008,1086,True,-5.64855120256271e-05,0.0003265887321677543,month
samsung,5,gate_2of3 - hold_current,mae_return_issued,0.00012515979482829008,1086,True,-6.546775188351854e-05,0.0003370015551137172,contiguous_20
samsung,5,gate_3of3 - hold_current,mae_return_issued,-2.8307503470432217e-05,1086,True,-0.00010404550152013607,3.585814328382482e-05,month
samsung,5,gate_3of3 - hold_current,mae_return_issued,-2.8307503470432217e-05,1086,True,-9.6252292553281e-05,2.637265947798584e-05,contiguous_20
samsung,5,always_issue - hold_current,mae_return_issued,0.00012148411861467252,1086,True,-6.111935466383481e-05,0.0003252236530240964,month
samsung,5,always_issue - hold_current,mae_return_issued,0.00012148411861467252,1086,True,-7.15147423555972e-05,0.00033360481488243604,contiguous_20
samsung,5,never_issue - hold_current,mae_return_issued,0.0,1086,True,0.0,0.0,month
samsung,5,never_issue - hold_current,mae_return_issued,0.0,1086,True,0.0,0.0,contiguous_20
samsung,20,har_inner_q - simple_inner_q,interval_score,-0.0045691020964915095,1086,True,-0.019176338051347674,0.01387290801007521,month
samsung,20,har_inner_q - simple_inner_q,interval_score,-0.0045691020964915095,1086,True,-0.019738632465254882,0.018135422684847045,contiguous_40
samsung,20,har_inner_q - simple_inner_q,interval_coverage,-0.0009208103130755596,1086,True,-0.028763688825887864,0.028732978425329226,month
samsung,20,har_inner_q - simple_inner_q,interval_coverage,-0.0009208103130755596,1086,True,-0.03501381215469615,0.03867403314917128,contiguous_40
samsung,20,har_inner_q - simple_inner_q,mean_width,-0.017179547971357657,1086,True,-0.028732576582250577,-0.005467692249155803,month
samsung,20,har_inner_q - simple_inner_q,mean_width,-0.017179547971357657,1086,True,-0.030294652940393064,-0.0021751364532559404,contiguous_40
samsung,20,simple_resid252 - simple_inner_q,interval_score,0.013978406457188525,1086,True,0.0038661372615366027,0.026706161186442093,month
samsung,20,simple_resid252 - simple_inner_q,interval_score,0.013978406457188525,1086,True,0.0033904130746293657,0.02730838079201323,contiguous_40
samsung,20,simple_resid252 - simple_inner_q,interval_coverage,-0.03959484346224684,1086,True,-0.07188699623682068,-0.011162272462266018,month
samsung,20,simple_resid252 - simple_inner_q,interval_coverage,-0.03959484346224684,1086,True,-0.08563535911602205,-0.0073434622467772725,contiguous_40
samsung,20,simple_resid252 - simple_inner_q,mean_width,-0.011408402239959254,1086,True,-0.019956247376702776,-0.0036179405223670364,month
samsung,20,simple_resid252 - simple_inner_q,mean_width,-0.011408402239959254,1086,True,-0.02360124746984823,-0.001415604916976775,contiguous_40
samsung,20,simple_inner_q - target_coverage,interval_coverage,0.015837937384898693,1086,True,-0.037040598290598345,0.06825229025672984,month
samsung,20,simple_inner_q - target_coverage,interval_coverage,0.015837937384898693,1086,True,-0.04585635359116025,0.06740331491712703,contiguous_40
samsung,20,har_inner_q - target_coverage,interval_coverage,0.014917127071823133,1086,True,-0.044251880699649936,0.07096774193548383,month
samsung,20,har_inner_q - target_coverage,interval_coverage,0.014917127071823133,1086,True,-0.05782688766114186,0.07292817679558006,contiguous_40
samsung,20,simple_resid252 - target_coverage,interval_coverage,-0.02375690607734815,1086,True,-0.09182687473816516,0.04054002277006605,month
samsung,20,simple_resid252 - target_coverage,interval_coverage,-0.02375690607734815,1086,True,-0.11491712707182322,0.04622467771639038,contiguous_40
samsung,20,gate_2of3 - hold_current,mae_return_issued,0.0003848879017922045,1086,True,3.134207804846188e-05,0.0008067639304262099,month
samsung,20,gate_2of3 - hold_current,mae_return_issued,0.0003848879017922045,1086,True,6.119278149033931e-05,0.0006519227921140074,contiguous_40
samsung,20,gate_3of3 - hold_current,mae_return_issued,0.00025607903708399705,1086,True,-7.675239355599526e-05,0.0006763719276771836,month
samsung,20,gate_3of3 - hold_current,mae_return_issued,0.00025607903708399705,1086,True,0.0,0.0005023962207915347,contiguous_40
samsung,20,always_issue - hold_current,mae_return_issued,0.0007441179349399166,1086,True,0.000269742066024841,0.0013123536488540257,month
samsung,20,always_issue - hold_current,mae_return_issued,0.0007441179349399166,1086,True,0.00020769388688969464,0.0012490179988494563,contiguous_40
samsung,20,never_issue - hold_current,mae_return_issued,0.0,1086,True,0.0,0.0,month
samsung,20,never_issue - hold_current,mae_return_issued,0.0,1086,True,0.0,0.0,contiguous_40
