month,usdkrw,dxy,jpy,cny,rate_gap,current_account,kr10y,us10y,real_rate_gap
2015-07-01,1143.009569251019,96.96227299083364,123.26391269849694,6.198269595270571,0.1351620720686175,9367.2,2.450434782608696,2.315272710540078,-0.3744303539612859
2015-08-01,1175.6799897693452,96.37809499104816,123.15742928641184,6.321180933997745,0.1464880916958764,8119.4,2.30825,2.161761908304124,-0.3123593508982916
2015-09-01,1184.4713634144175,95.75809515090216,120.19268105246805,6.359518181193959,0.0475595320747013,10600.3,2.21575,2.1681904679252986,-0.4473545176152083
2015-10-01,1144.915899103338,95.71409086747605,120.08345447887072,6.341613639484752,0.029008628834894,9561.0,2.0881904761904764,2.0591818473555823,-0.6511875592872235
2015-11-01,1150.9761904761904,99.0330005645752,122.48642876034693,6.357476234436035,-0.0110880918048676,9727.7,2.253761904761905,2.2648499965667725,-0.3948517767105367
2015-12-01,1171.0308731742527,98.33409049294212,121.72034719715948,6.440265261608621,-0.058136327830228,8042.5,2.1805454545454546,2.2386817823756826,-0.5512542246352901
2016-01-01,1199.576177687872,99.02300033569335,118.24190557570684,6.55637146177746,-0.0500105399181971,7317.4,2.0252,2.075210539918197,0.5651532795138547
2016-02-01,1212.8518938337054,97.09550018310549,115.06671360560826,6.540314242953346,0.0487222181691064,7927.5,1.8257222222222225,1.7770000040531158,-0.2172610103282508
2016-03-01,1184.3800048828125,96.25954506613992,112.92456552256708,6.500495661859927,-0.0320909126021646,11122.8,1.854,1.8860909126021643,0.0169948444007889
2016-04-01,1144.309523809524,94.403809320359,109.83695148286364,6.466157141185942,0.0105071397690545,4184.3,1.80965,1.7991428602309454,0.1812834845747221
2016-05-01,1172.2631724964488,94.52190471830822,108.81204570423472,6.516249960119074,-0.0151690428506758,10491.0,1.7874500000000002,1.802619042850676,0.2834570662342116
2016-06-01,1164.9268188476562,94.67227207530628,105.71845349398528,6.578818212855946,-0.0235173135030837,12409.7,1.6166190476190476,1.6401363611221311,0.3161133403958864
2016-07-01,1141.595714750744,96.57250061035155,104.07642836797804,6.67363334837414,-0.0979500045776367,8831.8,1.401,1.4989500045776367,0.4012505282089
2016-08-01,1109.3825948963995,95.38000023883322,101.26717310366423,6.646199952001157,-0.1374268689287507,5410.1,1.4171818181818183,1.554608687110569,0.4305605795998223
2016-09-01,1108.2159035422585,95.46523757207962,101.89486382224344,6.671045455065641,-0.1171378474271387,7517.5,1.512052631578947,1.629190479006086,0.0826029545296549
2016-10-01,1124.8890497116815,97.7389991760254,103.69295247395831,6.7252333504813055,-0.1598952334176926,7476.8,1.5962,1.7560952334176927,0.0381287998607062
2016-11-01,1161.617725719105,99.7055004119873,108.19004613702948,6.83400448885831,-0.173436377178539,7873.3,1.9648636363636365,2.1383000135421755,-0.0199196924891247
2016-12-01,1182.662725275213,102.0133325485956,116.00390833074395,6.915836399251765,-0.3271168913820608,7361.5,2.1594545454545453,2.486571436836606,0.3857205180787373
2017-01-01,1182.0504649769175,101.1219997406006,115.0268634449352,6.894768108021129,-0.314449989700317,3401.7,2.1113500000000003,2.4257999897003173,-0.044900055421416
2017-02-01,1141.2954833984377,100.69105329011616,113.06555061340332,6.874494957923889,-0.2549710551412483,7438.6,2.16345,2.4184210551412484,0.4725800866648892
2017-03-01,1133.1069601307745,100.75912973155144,112.97691378386124,6.890969545944877,-0.2578616551862871,5140.3,2.2211818181818184,2.479043473368105,-0.0935620462618529
2017-04-01,1132.3119995117188,100.04526278847142,110.04494934082032,6.883634996414185,-0.1101815759357651,3184.0,2.18245,2.2926315759357654,0.1104686692306775
2017-05-01,1125.6356572690215,98.26863653009588,112.2127393639606,6.88717390143353,-0.0450335164914288,4262.1,2.257421052631579,2.302454569123008,-0.192245719383695
2017-06-01,1129.3704445578835,96.94863683527166,110.8734543540261,6.808781797235662,-0.0199458962023513,7008.9,2.1651904761904763,2.185136372392828,-0.1856576066113735
2017-07-01,1132.6250061035155,94.8610008239746,112.35410041809082,6.768529987335205,-0.0606690435182479,7467.4,2.2523809523809524,2.3130499958992004,-0.5025724126484401
2017-08-01,1129.8617421025815,93.17608642578124,109.8294793833857,6.672647849373195,0.0786778938911649,6139.4,2.286590909090909,2.207913015199744,-0.4817819215547145
2017-09-01,1131.7100016276042,92.3240005493164,110.7239997500465,6.568804786318824,0.0848833072980244,12337.7,2.2863333333333333,2.201450026035309,0.2653861980637235
2017-10-01,1133.46044921875,93.71954484419388,112.90063580599698,6.6282454837452285,0.0975738895589652,6890.0,2.4554375,2.3578636104410347,0.3565370608841758
2017-11-01,1102.2471458798364,93.9971440633138,112.88185773577008,6.623128573099772,0.1860411203640364,7474.3,2.540136363636364,2.354095243272327,1.2051324471739877
2017-12-01,1083.735700334821,93.38800010681152,112.97095235188802,6.597328549339657,0.069050026702881,4486.5,2.4720500000000003,2.4029999732971192,0.7914949145311474
2018-01-01,1065.7652163298233,90.74476187569756,111.14839139192,6.438082591347072,0.0430952297392344,2556.9,2.626,2.582904770260765,1.4343952000356457
2018-02-01,1077.7295043945312,89.73052617123253,107.96650009155272,6.319825005531311,-0.0904152247557164,3226.7,2.7701111111111114,2.860526335866828,0.920390645044197
2018-03-01,1071.1222811612215,89.87619127546039,106.06068177656694,6.322504542090676,-0.135619041533697,5210.4,2.707666666666667,2.843285708200364,0.9797308666096288
2018-04-01,1067.5604829334077,90.2933327811105,107.46604810442244,6.295628547668457,-0.2111428781236921,1490.4,2.654952380952381,2.866095259076073,0.7317649200516043
2018-05-01,1075.1704420006793,93.29954598166726,109.69347812818444,6.368060920549476,-0.2211409039757468,8792.3,2.75695,2.978090903975747,1.0917302046149828
2018-06-01,1093.013811383929,94.37714276994976,110.0316183907645,6.456771419161842,-0.2577594051265475,7980.1,2.6555263157894737,2.913285720916021,1.0693828149002416
2018-07-01,1121.465010209517,94.59761919294084,111.38686405528676,6.706213625994596,-0.3411514937165494,8874.4,2.549181818181818,2.890333311898368,1.3939874560925958
2018-08-01,1120.1256475033967,95.48173954175866,111.04086933965267,6.845891309821087,-0.431221356312748,8581.2,2.457909090909091,2.889130447221839,0.7798968345270847
2018-09-01,1120.3930114746097,94.73947464792352,111.88080101013183,6.853105044364929,-0.689678026606793,11235.5,2.315058823529412,3.004736850136205,-0.444776080558678
2018-10-01,1131.0739109205165,95.8526093856148,112.79113072934358,6.914656473242718,-0.8176314301737593,9473.6,2.3382380952380952,3.1558695254118545,-0.3281071932825004
2018-11-01,1127.2340864701705,96.7614288330078,113.28613662719728,6.938090931285512,-0.9092099537126948,5130.6,2.209409090909091,3.1186190446217856,-0.7989241200425297
2018-12-01,1122.182861328125,96.87578984310753,112.294429234096,6.889190492175874,-0.8411263352645073,4914.4,1.9924,2.833526335264508,-0.1591409354388386
2019-01-01,1120.3026229194973,95.93761880057198,108.92682614533796,6.798756516498068,-0.7160584153096912,2894.7,1.9912272727272728,2.707285688036964,-0.0214888523964635
2019-02-01,1121.0520141601562,96.45842100444592,110.32680015563965,6.738525032997131,-0.687755403601348,3308.2,1.9878235294117648,2.675578933013113,0.3698244563499928
2019-03-01,1130.700950985863,96.78285689581008,111.16681017194476,6.711490517570859,-0.6175571388607932,4347.0,1.9533,2.5708571388607933,0.890949462367439
2019-04-01,1140.1972711736505,97.3585717337472,111.65118200128728,6.714427254416726,-0.6406818122781202,-527.4,1.8893181818181817,2.529999994096302,0.8039586269293695
2019-05-01,1180.6090975674715,97.74181782115588,110.03868241743608,6.844568187540228,-0.5657683640228204,4983.2,1.8280952380952384,2.3938636021180586,0.5501999813746241
2019-06-01,1172.5094970703126,96.80450057983398,108.08679962158205,6.899684977531433,-0.453794746951053,6166.1,1.6181052631578947,2.071900010108948,0.496599167474365
2019-07-01,1174.5882621433425,97.36590922962536,108.23056494671366,6.876665239748747,-0.5492094794035902,6957.2,1.505608695652174,2.054818175055764,0.6715837686066644
2019-08-01,1208.2722778320312,98.00454503839666,106.2500457763672,7.050036343661222,-0.369536802085447,4983.5,1.2541904761904763,1.6237272782759231,1.405304545316698
2019-09-01,1194.4380987258185,98.59999961853028,107.42657143729072,7.117304756527855,-0.2736605182572416,8014.3,1.4197894736842105,1.693449991941452,1.8368955966937373
2019-10-01,1183.344774329144,98.1730436242145,108.1239998858908,7.099378233370573,-0.1270662526294557,8035.8,1.577238095238095,1.704304347867551,1.6069074469891738
2019-11-01,1167.0033249627977,98.06499977111817,108.82671392531624,7.022735023498536,-0.0670690583955671,5876.6,1.7503809523809526,1.81745001077652,1.873202812355442
2019-12-01,1172.771817294034,97.37666684105282,109.1644103310325,7.015359076586637,-0.2093333253406344,4636.9,1.6526190476190474,1.8619523729596816,1.3717207943170644
2020-01-01,1163.9347826086955,97.43619028727214,109.24304298732592,6.925543453382409,-0.0980333371480306,434.3,1.6563,1.7543333371480303,1.2821237825311067
2020-02-01,1193.281005859375,98.84315852115029,110.0249008178711,6.995414972305298,0.0384684138247841,6753.5,1.5401,1.501631586175216,1.524894900151537
2020-03-01,1215.1695334694602,98.8350004716353,107.55068310824308,7.021045446395874,0.621272729028355,5906.9,1.4850454545454546,0.8637727255170996,1.2890498428638095
2020-04-01,1221.491826837713,99.91285705566406,107.817908893932,7.071004520763051,0.8522095276015145,-4697.5,1.5044,0.6521904723984855,1.1461576971863046
2020-05-01,1227.3157145182292,99.5530002593994,107.21990421840124,7.09999045871553,0.7205052600346114,2078.1,1.3941052631578947,0.6736000031232834,1.131446899989565
2020-06-01,1207.8881780450995,97.08772798018022,107.59527206420898,7.085359031503851,0.6689090916893699,6967.5,1.3924545454545454,0.7235454537651755,1.1654449619704594
2020-07-01,1197.900003184443,95.51409114490856,106.81391309655233,7.0097391294396445,0.7447628421651517,7304.6,1.3602173913043478,0.6154545491391962,1.294996493822646
2020-08-01,1185.959519159226,93.0442857288179,106.03023819696335,6.932857195536296,0.7279380942163014,6539.2,1.3727,0.6447619057836986,1.239583754680856
2020-09-01,1177.7059104225852,93.43714287167504,105.62836282903498,6.81435454975475,0.8269523806344895,10847.1,1.5004285714285714,0.6734761907940819,1.2700224891393956
2020-10-01,1144.4104669744318,93.40636340054598,105.25790890780362,6.730809103358876,0.7332655516914203,12439.9,1.5069473684210526,0.7736818167296323,1.824708861202496
2020-11-01,1115.3604620070685,92.6195011138916,104.4163331531343,6.60752855028425,0.7400309491384596,9664.9,1.6103809523809522,0.8703500032424927,1.3035989633124248
2020-12-01,1094.4721785835598,90.51272721724077,103.79569576097572,6.541334794915241,0.7465454564961521,12264.9,1.6747272727272728,0.9281818162311208,1.4542428399616076
2021-01-01,1096.5547514415923,90.22631554854544,103.66004762195404,6.476371469951811,0.6627289436039172,5745.1,1.73115,1.0684210563960828,1.0874268884961555
2021-02-01,1110.1339965820312,90.65157880281149,105.29344902038574,6.459029960632324,0.594643266622086,6698.6,1.845222222222222,1.250578955600136,0.8467284164002333
2021-03-01,1129.1325948963995,92.00913039497708,108.57465229863706,6.506078263987666,0.4317905228731662,7255.4,2.0401818181818183,1.608391295308652,1.198468620526839
2021-04-01,1117.709999778054,91.58761887323288,109.0902276472612,6.521759098226374,0.4226406892801264,-493.4,2.040545454545455,1.6179047652653284,2.063255493082813
2021-05-01,1122.386672247024,90.31799964904783,109.1615233648391,6.433538073585147,0.5150342182987613,11856.8,2.1306842105263155,1.6156499922275542,2.8085929972272563
2021-06-01,1120.9936356977985,91.03909128362484,110.1034989790483,6.420554529536855,0.5897272746779698,9930.8,2.103136363636364,1.5134090889583935,3.5385541583913325
2021-07-01,1143.0345458984375,92.52285802932012,110.28895395452328,6.4750272360715,0.6678441616116149,7324.3,1.976272727272728,1.3084285656611123,3.273246404509196
2021-08-01,1159.4245494495738,92.7999995838512,109.83345413208008,6.475913611325351,0.6266601715562663,6671.5,1.9045238095238093,1.2778636379675432,3.2235302492763145
2021-09-01,1171.146367853338,92.99238041469027,110.1174087524414,6.456763657656583,0.6899147833343737,9308.2,2.061105263157895,1.3711904798235213,3.628980284944957
2021-10-01,1181.8590611049108,93.95142800467356,113.07857150123232,6.420942851475307,0.8215463634624818,7357.7,2.398736842105264,1.5771904786427815,3.892284501414771
2021-11-01,1184.7545387961648,95.27095140729632,114.15209093960848,6.3905909711664375,0.7984718666489505,6534.6,2.355090909090909,1.5566190424419584,3.923841211303611
2021-12-01,1183.4804422129755,96.19000001387164,113.85400092083476,6.368195678876794,0.725223324969823,5689.5,2.187086956521739,1.461863631551916,4.201766341022648
2022-01-01,1194.6919119698662,95.966499710083,114.87780943371,6.352561927977062,0.7300499987125395,1646.4,2.49245,1.7624000012874603,4.676425005174295
2022-02-01,1197.9424926757813,95.9968426353053,115.21955032348632,6.344334983825684,0.7522134562654104,5263.3,2.6900555555555554,1.937842099290145,5.027354006598789
2022-03-01,1219.6352220618207,98.46695676057234,118.48600006103516,6.342673923658288,0.6552008201962427,7131.1,2.783809523809524,2.128608703613281,5.083650876547996
2022-04-01,1234.4080926804315,100.70849990844728,126.08423759823754,6.418195224943615,0.472040472280411,-539.6,3.219190476190476,2.7471500039100647,3.928345077142782
2022-05-01,1266.8390891335227,103.16761888776507,128.8650457208807,6.694413618607954,0.3956190460750033,4202.3,3.295190476190476,2.899571430115473,3.534476179983206
2022-06-01,1276.1818237304688,103.8442862374442,133.85690862482244,6.6940273154865615,0.4999262030101956,5972.9,3.64045,3.1405237969898043,3.4332314511437065
2022-07-01,1305.615240187872,107.033500289917,136.7393798828125,6.731390476226807,0.4079642838069368,1619.8,3.2997142857142854,2.8917500019073485,2.533752433403124
2022-08-01,1319.222603175951,107.1495653235394,135.0917391569718,6.793682554493779,0.4225593189721994,-4363.0,3.3218636363636365,2.899304317391437,2.932243120061713
2022-09-01,1390.6036543412642,110.74333336239768,142.95354600386187,7.005972732197154,0.3805404683794298,1810.1,3.89735,3.5168095316205705,2.989629045526641
2022-10-01,1426.6133393787202,111.94142804827008,146.9229031517392,7.182876155489967,0.2959799685848683,472.9,4.26678947368421,3.970809505099342,2.384740709054177
2022-11-01,1359.8031893643465,108.14000047956196,142.54354511607778,7.18129994652488,0.0290887165234718,-1842.5,3.915136363636364,3.886047647112892,2.1168050941126486
2022-12-01,1294.2686379172585,104.5028566632952,135.12318073619497,6.980081839994951,-0.0778441562982865,1864.7,3.5407272727272727,3.6185714290255593,1.2902318323721502
2023-01-01,1244.0736361416905,102.71199913024904,130.28650110418147,6.797468185424805,-0.1278500068664549,-9056.0,3.4112,3.539050006866455,1.0316907233388672
2023-02-01,1274.0454833984377,103.66000004818564,132.84025115966796,6.830115056037903,-0.2984578902194372,-1859.9,3.4497,3.748157890219437,0.8350513569389895
2023-03-01,1305.2060865319293,103.7673913706904,133.820696623429,6.894539128179136,-0.2170632416872164,-1213.5,3.447545454545455,3.664608696232672,0.4577747333088178
2023-04-01,1320.443994140625,101.764209948088,133.23144989013673,6.885164952278137,-0.1439289491753825,-2891.1,3.3186500000000003,3.462578949175383,1.1093797554060192
2023-05-01,1328.405666185462,102.70136295665394,137.09295720639437,6.979326123776644,-0.1719954522046176,2023.6,3.40205,3.5740454522046177,0.6407780551196316
2023-06-01,1295.409540349787,103.11190432593936,141.13082053444603,7.155690908432007,-0.136000010626657,3923.7,3.611190476190476,3.747190486817133,0.2548905792801879
2023-07-01,1284.4285656156994,101.32749938964844,141.04361906505767,7.189276127588181,-0.2139047905149915,3715.3,3.6810952380952378,3.895000028610229,0.8115674869249956
2023-08-01,1320.313911769701,103.09652179220448,144.71874071204144,7.228504305300505,-0.3074348167751144,6232.9,3.86,4.167434816775114,-0.0005072550296074
2023-09-01,1332.5523739769346,105.33149948120118,147.65076192220053,7.283366634732201,-0.4268236826846472,7548.7,3.948526315789474,4.375349998474121,-0.4667812784768754
2023-10-01,1349.0295354669745,106.35318235917524,149.46413629705256,7.267072720961138,-0.5259545159773387,8417.3,4.272,4.797954515977339,-1.0838635900917095
2023-11-01,1306.6709095348012,104.52809506370907,149.89131719415838,7.2100454677235,-0.6152164683816754,6721.2,3.889545454545454,4.50476192292713,-0.8182588280715177
2023-12-01,1299.6195242745537,102.6830005645752,144.1021430605934,7.122761862618583,-0.6080499723434452,8968.0,3.4147,4.022749972343445,
2024-01-01,1322.3034880264945,102.97476196289062,145.79960964037025,7.101852168207583,-0.7016233732628097,3511.9,3.353090909090909,4.054714282353719,
2024-02-01,1331.3557187034971,104.10450096130371,149.47095307849702,7.156628540584019,-0.7830157997733669,6802.1,3.428684210526316,4.211700010299682,
2024-03-01,1330.6004871186756,103.62400093078614,149.6836184547061,7.1994000389462425,-0.8185999851226806,7826.8,3.3895000000000004,4.208099985122681,
2024-04-01,1366.8004538796165,105.41181876442649,153.61763555353338,7.235649997537786,-0.9716990879025812,773.8,3.566619047619048,4.538318135521629,
2024-05-01,1363.4543616253395,104.96500084616922,155.89695607060972,7.231908673825472,-0.9552545095617117,9277.4,3.5267000000000004,4.481954509561712,
2024-06-01,1379.6880004882812,105.16684281198602,157.77294921875,7.251610016822815,-0.968263129184121,13431.5,3.3368421052631576,4.305105234447279,
2024-07-01,1381.9560918393342,104.61045455932616,158.06465281610903,7.262000000995139,-1.07478656282538,9022.6,3.1713043478260867,4.246090910651467,
2024-08-01,1351.0327314897015,102.21272693980823,146.3386362249201,7.152240926569158,-0.870932918899503,5899.8,2.9994761904761904,3.870409109375693,
2024-09-01,1330.6985851469494,101.0185001373291,143.30804661342077,7.080980959392729,-0.7084277840720286,11368.5,3.011222222222222,3.7196500062942506,
2024-10-01,1357.8756528108015,103.31130450704823,149.57130432128906,7.085821752962858,-1.0227130367610764,9861.5,3.0702,4.092913036761076,
2024-11-01,1391.837146577381,105.84349975585936,153.61757187616257,7.201747576395671,-1.3487072204862325,9456.6,3.006142857142857,4.35485007762909,
2024-12-01,1434.6663651899858,107.18999989827472,153.72209098122335,7.2783681912855664,-1.6203333460489913,12741.0,2.771095238095238,4.391428584144229,
2025-01-01,1449.004999334162,108.60904729933966,156.59527241099966,7.292813669551503,-1.8064888673358497,2678.0,2.821111111111111,4.627599978446961,
2025-02-01,1442.9920043945312,107.35315744500411,151.76824874877929,7.261449980735779,-1.6184816128780963,7225.2,2.83015,4.4486316128780965,
2025-03-01,1455.057628813244,104.18714287167504,149.12766738164993,7.251238096328008,-1.4832618680681495,9583.2,2.7945,4.27776186806815,
2025-04-01,1443.0365051269532,100.71761866978235,144.70109939575195,7.295655012130737,-1.6142748945905017,4510.6,2.6577727272727274,4.272047621863229,
2025-05-01,1392.0831853693182,100.08318120783024,144.7697746970437,7.221181826158003,-1.71755386781812,9906.7,2.709684210526316,4.427238078344436,
2025-06-01,1364.3547537667412,98.36100006103516,144.44938151041666,7.185714358375186,-1.5392394830302187,13968.5,2.8422105263157897,4.3814500093460085,
2025-07-01,1375.7473887567935,98.00272820212624,146.7514356530231,7.170439139656399,-1.5444921130681697,11945.1,2.839826086956522,4.384318200024691,
2025-08-01,1388.3028622581846,98.23999968029204,147.62266613188245,7.177061943780808,-1.4479976043337863,9848.0,2.8150500000000003,4.263047604333787,
2025-09-01,1391.5040782581675,97.68571472167967,147.8685004494407,7.124250000173396,-1.2653549449309636,14220.3,2.8494545454545457,4.114809490385509,
2025-10-01,1421.0399966032608,98.7652176566746,151.27856378969938,7.117634793986445,-1.1176183490292462,7567.6,2.932555555555556,4.050173904584802,
2025-11-01,1456.695001220703,99.74736906352796,155.12539978027343,7.111269950866699,-0.8415894784023887,12898.0,3.2482,4.0897894784023885,
2025-12-01,1465.4040971235795,98.54272738370028,155.8813615278764,7.0486954992467705,-0.7757727733958855,18702.6,3.3656363636363635,4.141409137032249,
2026-01-01,1453.384765625,98.20899925231932,156.7615712483724,6.972552390325637,-0.7200071033750262,13259.1,3.4851428571428573,4.205149960517884,
2026-02-01,1446.6340026855469,97.45526323820415,155.01979904174806,6.912190008163452,-0.5087708904041963,23192.7,3.6121764705882353,4.120947360992432,
2026-03-01,1485.0518132990055,99.48227275501598,158.62386252663353,6.893395467237993,-0.5182748834519155,37928.4,3.727952380952381,4.246227264404297,
2026-04-01,1484.4254538796165,98.72523898170108,159.2574095292525,6.8401454362002285,-0.5760346244052381,28292.3,3.736727272727273,4.312761897132511,
2026-05-01,1487.57666015625,98.71650009155272,158.12628464471726,6.802404698871431,-0.4073888459735446,38607.4,4.075111111111111,4.482499957084656,
2026-06-01,1528.0945490056818,100.29476202101937,160.67277388139203,6.7726499384099785,-0.2845238071623299,49730.4,4.18104761904762,4.46557142620995,
2026-07-01,1491.7747802734375,100.95954617587005,162.53000076957372,6.778295641360075,-0.3063636110479182,42078.0,4.286090909090909,4.592454520138827,
2026-08-01,1405.620954241071,99.5038096110026,158.81495448521204,6.737728527614048,-0.3967666196187336,,4.2859,4.682666619618733,
2026-09-01,1351.9866739908855,99.26863583651456,155.76908238728842,6.713074962298076,-0.4264272315285424,,4.439272727272727,4.86569995880127,
